Entity,Code,Scenario,EntityScenario,TilmanEconomicGroup,WBEconomicGroup,Year,pcgdpthousand2005usd,pcgdpgrowth,laborprodgrowth,fertility,EmploymentServices,EmploymentIndustry
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1977,4.341306091212458,6.12977189035554,NA,7.455,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1978,5.072275216191843,5.9984848620711535,NA,7.391,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1979,5.3470305898667645,6.2857990073971814,NA,7.329,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1980,6.1122371445875725,5.820052121619736,NA,7.2620000000000005,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1981,6.1421948956113175,6.008509915750826,NA,7.178999999999999,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1982,6.334780437906823,4.290013846852858,NA,7.072,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1983,6.215805369555378,3.641726745329499,NA,6.936,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1984,6.504255715126868,0.8962519665248524,NA,6.773,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1985,6.486281064512621,-0.30032094637217915,NA,6.584,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1986,6.824375683209174,-1.7346730428464827,NA,6.375,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1987,6.771307667109968,-0.9610327872817762,NA,6.156000000000001,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1988,6.480289514307872,-1.2353058768806144,NA,5.938,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1989,5.597819762722689,-0.9545269381158487,NA,5.725,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1990,5.173275633929042,-1.0634317961437878,NA,5.521,NA,NA
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1991,5.050457414089122,-1.0072356627925252,NA,5.3260000000000005,73.80000305,21.35000038
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1992,5.526023872554925,-1.2582241359217352,NA,5.138,73.58000183,21.60000038
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1993,5.529909820830576,-0.9570695705332614,NA,4.958,73.69000244,21.54000092
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1994,5.596253400312019,-0.2810869202703611,NA,4.787,73.81999969,21.46999931
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1995,5.786219779232305,1.3916422263325174,NA,4.63,73.94000244,21.40999985
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1996,5.806009013622848,2.5292333319382734,NA,4.489,74.23000336,21.19000053
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1997,5.942299662066018,3.204413863589303,NA,4.367,74.43000031,21.06999969
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1998,6.0946819024876575,2.679967657999956,NA,4.263999999999999,74.58999634,21
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,1999,6.282987766065485,3.3005319564415525,NA,4.178,74.76000214,20.94000053
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2000,6.52380528750922,3.7355545958402594,NA,4.109,74.91000366,20.90999985
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2001,6.832712497351211,3.920045540707141,NA,4.056,74.94999695,21
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2002,7.184775987382265,4.34420647340371,NA,4.013,74.94999695,21.12000084
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2003,7.420637640870931,4.491348532859949,NA,3.977,72.79000092,23.18000031
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2004,7.950461866119454,4.476699337387538,NA,3.943,70.06999969,25.80999947
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2005,8.440219739213076,4.160849648396798,NA,3.907,69.90000153,26.12000084
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2006,8.905634799760547,3.829814144151713,NA,3.866,69.97000122,26.18000031
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2007,9.362909911386994,3.3369393373470384,NA,3.821,69.87999725,26.39999962
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2008,9.739059433241142,2.852533631428956,NA,3.7680000000000002,70,26.39999962
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2009,9.97272133186892,2.586546159058025,NA,3.7060000000000004,69.95999908,26.55999947
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2010,9.929787594973176,1.9564350088848774,NA,3.6310000000000002,70.33000183,26.299999239999998
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2011,9.941693661165754,1.420884408263522,NA,3.5410000000000004,70.87000275,25.85000038
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2012,9.862947572760481,0.9055822606979579,NA,3.4360000000000004,71.22000122,25.60000038
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2013,9.832989821736737,0.4598371458270911,NA,3.319,71.51999664,25.39999962
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2014,9.862947572760481,0.15424940860033765,NA,3.196,71.91000366,25.11000061
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2015,9.859523829786339,-0.29426406350058926,NA,3.071,72.23000336,24.88999939
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2016,9.868083187221695,NA,NA,2.9539999999999997,72.59999847,24.62000084
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2017,9.838450691780492,NA,NA,2.8489999999999998,72.88999939,24.43000031
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2018,9.848687683273178,NA,NA,2.761,73.18000031,24.25
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2019,9.905716160934938,NA,NA,2.6910000000000003,73.08999634,24.450000760000002
Jordan,JOR,Observations,Jordan Observations,C,Upper-middle income,2020,9.655082414529902,NA,NA,2.639,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1960,0.9903176552706654,NA,NA,7.946000000000001,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1961,0.9355377676843882,NA,NA,7.997999999999999,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1962,0.9560802255292422,NA,NA,8.042,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1963,0.9740548761434894,NA,NA,8.078,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1964,1.03397037819098,NA,NA,8.103,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1965,1.013427920346126,NA,NA,8.119,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1966,1.1075808521350397,2.360315089969317,NA,8.126,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1967,1.1272673742363581,3.021929527909573,NA,8.125,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1968,1.1692082256696015,2.95476754616515,NA,8.117,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1969,1.2017337839239535,2.8906755128998194,NA,8.103,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1970,1.2479543140748748,1.9802859439029077,NA,8.081,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1971,1.2839036153033692,2.1687688573547597,NA,8.051,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1972,1.304446073148223,1.8153331905469705,NA,8.012,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1973,1.3232766595060057,2.082260301835672,NA,7.962999999999999,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1974,1.3386835028896462,1.7226763980853872,NA,7.905,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1975,1.2856154867904404,1.604435087940094,NA,7.84,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1976,1.286471422533976,1.1080892509912448,NA,7.769,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1977,1.3523784747862155,1.0302607755182105,NA,7.695,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1978,1.4174295912949195,0.5945397361131471,NA,7.617999999999999,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1979,1.4131499125772415,0.2779602745708472,NA,7.537999999999999,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1980,1.4336923704220954,0.22958061201093985,NA,7.455,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1981,1.4097261696030994,0.8983136670105474,NA,7.365,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1982,1.4379720491397734,1.1089816101665282,NA,7.268,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1983,1.3926074547323877,0.8821346704288766,NA,7.16,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1984,1.3643615751957137,0.5588797595545562,NA,7.042000000000001,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1985,1.3729209326310694,0.6839290851454803,NA,6.9110000000000005,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1986,1.4191414627819907,0.5413839056886446,NA,6.763,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1987,1.453378892523414,0.41996576480997133,NA,6.599,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1988,1.4901841294954437,0.09822286976460663,NA,6.425,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1989,1.5073028443661554,0.5565610678429664,NA,6.244,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1990,1.5235656234933312,1.0537053189308254,NA,6.066,NA,NA
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1991,1.5216654461426824,1.3034252935541497,NA,5.901,38.88000107,16.63999939
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1992,1.4763778859522148,0.9782681150265492,NA,5.755,39.02000046,16.46999931
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1993,1.4535928764592978,0.9737260730958612,NA,5.632999999999999,39.22999954,16.23999977
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1994,1.4805291743083624,0.8936156682652907,NA,5.535,39.52999878,16.01000023
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1995,1.5320308279968984,0.7616213655951322,NA,5.459,39.95999908,15.64000034
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1996,1.5845767232925474,0.9329779189216575,NA,5.4,40.31999969,15.22999954
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1997,1.5803740787917877,0.895844540264773,NA,5.348,40.56000137,14.64000034
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1998,1.617692877209939,1.3353170793553482,NA,5.296,40.97000122,13.96000004
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,1999,1.644107054255447,1.7828882012250722,NA,5.239,41.22000122,13.13000011
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2000,1.6390227959388457,2.0104379605714837,NA,5.178,39.70000076,11.56999969
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2001,1.6882305418347061,2.1010100017507423,NA,5.112,38.31999969,10.18999958
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2002,1.679251775885018,2.28682612134943,NA,5.045,36.66999817,9.050000191
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2003,1.7099713097205098,2.2205968318073204,NA,4.979,35.15000153,8.090000153
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2004,1.7685429926506495,2.1894099058058596,NA,4.913,33.72999954,7.340000153
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2005,1.8469723848308148,2.680452977278072,NA,4.843,32.24000168,6.699999809
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2006,1.930357644966051,3.1638744577146865,NA,4.7669999999999995,32.40000153,6.4600000380000004
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2007,2.0377946994946368,3.0709063598992916,NA,4.6819999999999995,32.74000168,6.2899999619999996
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2008,2.017637412734374,3.4073929520248996,NA,4.587,32.77000046,6.1300001139999996
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2009,2.0582087669779603,3.5186641647777943,NA,4.482,33.02999878,6.0399999619999996
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2010,2.2079119285223334,3.52830221135398,NA,4.369,33.68000031,6.010000229
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2011,2.3212977364684915,3.493712357693576,NA,4.248,34.25,6.010000229
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2012,2.366662330875877,3.321389154000488,NA,4.123,34.77000046,6.010000229
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2013,2.4428406120505435,3.179079485633199,NA,3.9989999999999997,35.38000107,6.03000021
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2014,2.5181629574816746,3.53799707980274,NA,3.8789999999999996,36,6.059999943
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2015,2.607180274809375,3.1242938855869324,NA,3.765,36.65000153,6.090000153
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2016,2.712460371264251,NA,NA,3.6630000000000003,37.33000183,6.1300001139999996
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2017,2.781688454201409,NA,NA,3.572,37.97999954,6.159999847
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2018,2.890897295719113,NA,NA,3.492,38.72999954,6.190000057
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2019,2.9775681431739764,NA,NA,3.423,39.43999863,6.21999979
Kenya,KEN,Observations,Kenya Observations,F,Lower-middle income,2020,2.90231414950582,NA,NA,3.365,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1960,4.974698541428787,NA,NA,5.739,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1961,5.158724726288937,NA,NA,5.724,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1962,5.211792742388143,NA,NA,5.694,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1963,5.1125041961380155,NA,NA,5.647,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1964,5.269140437205027,NA,NA,5.582999999999999,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1965,5.625209706515828,NA,NA,5.501,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1966,5.829778349220831,2.357896573959284,NA,5.403,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1967,5.388115505556472,2.8299417935436693,NA,5.295,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1968,5.885414172550644,2.9217330415908096,NA,5.181,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1969,5.840905513886794,3.0814230173231945,NA,5.064,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1970,6.063448807206044,-0.6329057661614605,NA,4.948,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1971,6.44776395605352,-9.000007495331898,NA,4.836,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1972,7.042639297810747,-3.937074724043564,NA,4.73,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1973,7.18729243846826,-3.639950776724798,NA,4.629,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1974,7.175309338058762,-3.7817411008650157,NA,4.534,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1975,4.914783039381297,-3.5695626072344346,NA,4.4430000000000005,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1976,2.090195085713885,-4.026648103024727,NA,4.353,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1977,3.7806681791966543,-8.922665632474596,NA,4.262,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1978,3.6103369662330738,-8.02890434379128,NA,4.168,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1979,3.882524532677388,-5.031292690601283,NA,4.072,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1980,3.9441519062119497,-3.2009210151489627,NA,3.9760000000000004,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1981,3.893651697343351,-0.558260255714943,NA,3.885,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1982,2.4163066040009404,8.473222227179493,NA,3.802,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1983,2.911893399508041,-0.0661009708203903,NA,3.7289999999999996,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1984,4.132457769789777,-4.798926428905907,NA,3.665,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1985,5.045741208142241,-3.5015437498589277,NA,3.611,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1986,4.622053015092129,-0.5734659103599344,NA,3.563,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1987,5.3085134814076635,0.13687679801523742,NA,3.52,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1988,3.7532782354035157,5.293067164812355,NA,3.475,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1989,2.1295681299165214,4.507644504928727,NA,3.428,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1990,2.641417704550798,2.1191098646193818,NA,3.372,NA,NA
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1991,3.7030348072579775,0.981940745256359,NA,3.306,54.61000061,24.36000061
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1992,3.9527198230047413,1.798139577313011,NA,3.228,54.31999969,24.87000084
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1993,4.325282974093472,1.0927608586614468,NA,3.14,54.18000031,25.200000760000002
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1994,4.7809746045943795,4.441636498351555,NA,3.042,54.27000046,25.29000092
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1995,5.217270731146771,9.916110449162744,NA,2.9360000000000004,54.40000153,25.37999916
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1996,5.621272402095564,8.472351472004679,NA,2.826,54.65999985,25.34000015
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1997,5.632955924994825,5.866092704895216,NA,2.714,55.27999878,24.94000053
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1998,5.986551540006808,5.727655999147964,NA,2.6060000000000003,55.56000137,25
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,1999,6.117843523707731,5.730642846339545,NA,2.502,56.22000122,24.64999962
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2000,6.338811895258876,5.233329196786347,NA,2.405,56.79999924,24.43000031
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2001,6.707822913011935,4.713286549824214,NA,2.313,57.22000122,24.37999916
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2002,7.0598436062558125,4.914579864237102,NA,2.225,57.68000031,24.27000046
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2003,7.421981459988281,5.816924902009876,NA,2.142,58.09999847,24.20999908
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2004,8.12420826269974,6.334441691805873,NA,2.066,58.18000031,24.55999947
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2005,8.502078215398393,7.108492916474973,NA,2.002,58.65999985,24.47999954
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2006,8.762102934927068,7.132818702196954,NA,1.956,59.20000076,24.38999939
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2007,9.651967971336397,6.665913765307274,NA,1.93,59.09999847,25.03000069
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2008,10.681316296512286,5.470248101283872,NA,1.925,59.11999893,25.54000092
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2009,12.016781481006237,3.967654438591712,NA,1.9380000000000002,58.97000122,26.200000760000002
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2010,13.37174488173793,2.8265379186368893,NA,1.966,59.27000046,26.28000069
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2011,13.891837117582453,2.4265689752976676,NA,2.002,59.77999878,26.12999916
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2012,13.964591655782979,2.0885488093155975,NA,2.0380000000000003,60.22999954,26.01000023
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2013,12.886112618928149,0.9792122752209511,NA,2.069,60.47000122,26.12000084
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2014,11.483233935273333,-0.5675597118612269,NA,2.0909999999999997,61.06000137,25.82999992
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2015,11.08693568601636,-3.6610500281872684,NA,2.103,61.86999893,25.32999992
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2016,11.103198465143535,NA,NA,2.104,62.5,25.05999947
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2017,11.025120006618222,NA,NA,2.097,63.22000122,24.700000760000002
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2018,10.749671324991034,NA,NA,2.0869999999999997,64.06999969,24.23999977
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2019,10.034854735611834,NA,NA,2.075,65.09999847,23.59000015
Lebanon,LBN,Observations,Lebanon Observations,D,Upper-middle income,2020,8.033245567071177,NA,NA,2.06,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1960,1.1324029886975715,NA,NA,7.202000000000001,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1961,1.198310040949811,NA,NA,7.242999999999999,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1962,1.530413109441616,NA,NA,7.31,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1963,1.9874827964896153,NA,NA,7.402,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1964,2.7013332065982887,NA,NA,7.517,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1965,3.3287341066098683,NA,NA,7.647,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1966,3.7806681791966543,13.756272993900138,NA,7.781000000000001,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1967,4.051143874153897,13.582064190207024,NA,7.905,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1968,5.196385899004502,11.013588898005677,NA,8.01,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1969,5.596963826979153,9.931093803819897,NA,8.087,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1970,5.641472485643003,7.07408892453024,NA,8.132,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1971,5.142461947161761,6.717125408247061,NA,8.147,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1972,5.3384712324314085,6.143556220572842,NA,8.135,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1973,5.139894139931155,5.565510172067272,NA,8.102,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1974,5.925643152496816,3.6655584653537687,NA,8.048,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1975,5.8819904295765015,2.6385486456291996,NA,7.97,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1976,6.9690288238666875,0.2301618907662723,NA,7.8660000000000005,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1977,7.431234125375901,0.9379791724473503,NA,7.736000000000001,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1978,7.472319041065608,8.10588969683708e-17,NA,7.582000000000001,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1979,7.7770321657642745,-0.4818532602981948,NA,7.4079999999999995,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1980,7.4817343342445,-1.1624796969361189,NA,7.218999999999999,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1981,5.7861256263005165,-2.242066146919827,NA,7.023,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1982,5.701387987690494,-5.461514870475679,NA,6.8260000000000005,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1983,5.3384712324314085,-5.6372076836054195,NA,6.63,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1984,4.874554059435125,-5.30050550900129,NA,6.435,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1985,5.21436054961875,-5.5747545950306385,NA,6.236000000000001,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1986,4.596374942786062,-3.454990424084818,NA,6.023,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1987,3.821753094886362,-0.9140725965184336,NA,5.79,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1988,3.9972199223111557,-0.6656789833082951,NA,5.5329999999999995,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1989,4.170974878248878,0.5761584879628796,NA,5.256,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1990,4.212059793938586,1.7434602655581812,NA,4.966,NA,NA
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1991,5.116218957264961,1.9433468811473635,NA,4.67,43.08000183,27.69000053
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1992,5.232634777743234,4.091312323663138,NA,4.381,43.45999908,27.45999908
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1993,5.298824288790841,5.901211580564899,NA,4.109,43.63999939,27.46999931
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1994,5.687761490653408,6.0287197715885705,NA,3.859,43.91999817,27.40999985
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1995,5.905057897864785,6.324609129321286,NA,3.636,44.61000061,26.86000061
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1996,6.457127893087798,6.76279558560401,NA,3.4389999999999996,44.93000031,26.87000084
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1997,7.208870578562792,5.367528748333231,NA,3.265,45.40000153,26.700000760000002
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1998,7.314381777668423,6.767894593034077,NA,3.109,46.06000137,26.38999939
Libya,LBY,Observations,Libya Observations,E,Upper-middle income,1999,7.758261494908539,7.54292971610723,NA,2.97,46.11999893,26.81999969
