Entity,Code,TilmanEconomicGroup,WBEconomicGroup,Year,fertility,laborproductivityhr,hours,laborproductivity,AgeDependency,EmploymentIndustry,EmploymentServices,ManufacturingValue
Myanmar,MMR,E,Lower-middle income,2001,2.845,0.7540541399504112,2444.8813,1843.5728659523431,58.10927629,13.22999954,26.28000069,7.550839919
Myanmar,MMR,E,Lower-middle income,2002,2.807,0.7543697234590527,2444.4875,1844.0473593741112,57.49184967,13.82999992,26.82999992,8.655569417
Myanmar,MMR,E,Lower-middle income,2003,2.763,0.86561663357569,2444.0911,2115.6459101343053,56.90611463,14.47000027,27.700000760000002,9.537087486
Myanmar,MMR,E,Lower-middle income,2004,2.713,0.9207570412971442,2443.6851,2250.040262537916,56.34807553,14.96000004,28.19000053,10.7637295
Myanmar,MMR,E,Lower-middle income,2005,2.657,1.0401819038818176,2443.2632,2541.438167060382,55.79418995,15.32999992,28.55999947,12.28394693
Myanmar,MMR,E,Lower-middle income,2006,2.596,1.1523122252793578,2442.7166,2814.772201072827,55.47285606,15.75,29.12000084,13.49026329
Myanmar,MMR,E,Lower-middle income,2007,2.533,1.2873954051691225,2442.1189,3143.9726507366718,55.07829236,15.90999985,29.38999939,14.51148521
Myanmar,MMR,E,Lower-middle income,2008,2.471,1.5076892137607874,2441.4534,3680.9529570796008,54.60860179,16.14999962,29.95999908,15.96219966
Myanmar,MMR,E,Lower-middle income,2009,2.412,1.6409981244477772,2440.6943,4005.1747686503804,54.07681052,16.35000038,30.36000061,17.49618494
Myanmar,MMR,E,Lower-middle income,2010,2.359,2.06728861893896,2439.7983,5043.767258096623,53.49543744,16.52000046,30.34000015,19.04152627
Myanmar,MMR,E,Lower-middle income,2011,2.312,2.3576949488715777,2439.4463,5751.470219553459,52.62733012,16.46999931,30.73999977,19.78635737
Myanmar,MMR,E,Lower-middle income,2012,2.274,2.594044656921206,2439.0742,6327.067396344365,51.76898498,16.47999954,30.92000008,19.91624789
Myanmar,MMR,E,Lower-middle income,2013,2.242,2.9608846792543617,2438.6584,7220.586294494954,50.91364776,16.54000092,31.05999947,19.99868236
Myanmar,MMR,E,Lower-middle income,2014,2.217,3.1950022780719975,2438.1577,7789.9194057987825,50.05929804,16.700000760000002,31.11000061,19.92377256
Myanmar,MMR,E,Lower-middle income,2015,2.198,3.28239605648136,2437.8633,8002.0328821606345,49.22233655,16.77000046,31.54000092,20.393144
Myanmar,MMR,E,Lower-middle income,2016,2.182,3.2969353233953522,2437.8633,8037.47762737916,48.5504768,16.36000061,32.43999863,21.3135185
Myanmar,MMR,E,Lower-middle income,2017,2.168,3.4322262388900735,2437.8633,8367.298385087142,47.94595555,15.93999958,33.45000076,22.99234664
Myanmar,MMR,E,Lower-middle income,2018,2.154,NA,NA,NA,47.39629505,17.27000046,34.56000137,24.22443595
Myanmar,MMR,E,Lower-middle income,2019,2.138,NA,NA,NA,46.89919277,16.94000053,34.20999908,24.76031656
Myanmar,MMR,E,Lower-middle income,2020,2.121,NA,NA,NA,46.459378890000004,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1960,6.149,NA,NA,NA,82.92319186,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1961,6.167000000000001,NA,NA,NA,83.80950763,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1962,6.184,NA,NA,NA,84.67473907,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1963,6.199,NA,NA,NA,85.45969521,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1964,6.216,NA,NA,NA,86.04075982,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1965,6.236000000000001,NA,NA,NA,86.37509201,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1966,6.265,NA,NA,NA,87.18027091,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1967,6.305,NA,NA,NA,87.65558435,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1968,6.354,NA,NA,NA,87.92274405,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1969,6.4110000000000005,NA,NA,NA,88.18085149,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1970,6.468999999999999,NA,NA,NA,88.54530651,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1971,6.521,NA,NA,NA,89.35323182,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1972,6.561,NA,NA,NA,90.28925937,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1973,6.585,NA,NA,NA,91.24582573,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1974,6.5889999999999995,NA,NA,NA,92.02200482,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1975,6.5760000000000005,NA,NA,NA,92.51390657,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1976,6.5489999999999995,NA,NA,NA,94.73633551,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1977,6.513,NA,NA,NA,96.48351779,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1978,6.472,NA,NA,NA,97.88601291,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1979,6.426,NA,NA,NA,99.15155945,NA,NA,NA
Namibia,NAM,NA,Upper-middle income,1980,6.372999999999999,NA,NA,NA,100.3585805,NA,NA,8.485999134
Namibia,NAM,NA,Upper-middle income,1981,6.31,NA,NA,NA,100.9800422,NA,NA,9.652771646
Namibia,NAM,NA,Upper-middle income,1982,6.231,NA,NA,NA,101.5487702,NA,NA,9.994292146
Namibia,NAM,NA,Upper-middle income,1983,6.1370000000000005,NA,NA,NA,101.9404863,NA,NA,10.27131752
Namibia,NAM,NA,Upper-middle income,1984,6.027,NA,NA,NA,102.0153196,NA,NA,9.87747094
Namibia,NAM,NA,Upper-middle income,1985,5.904,NA,NA,NA,101.7610656,NA,NA,9.245548253
Namibia,NAM,NA,Upper-middle income,1986,5.771,NA,NA,NA,99.85090841,NA,NA,9.373921686
Namibia,NAM,NA,Upper-middle income,1987,5.632000000000001,NA,NA,NA,97.78665167,NA,NA,10.09621013
Namibia,NAM,NA,Upper-middle income,1988,5.492999999999999,NA,NA,NA,95.67193809,NA,NA,9.635222252
Namibia,NAM,NA,Upper-middle income,1989,5.354,NA,NA,NA,93.59101499,NA,NA,9.608784559
Namibia,NAM,NA,Upper-middle income,1990,5.218999999999999,NA,NA,NA,91.57453818,NA,NA,10.39426155
Namibia,NAM,NA,Upper-middle income,1991,5.087,NA,NA,NA,91.02811598,15.05000019,36.66999817,9.493204965
Namibia,NAM,NA,Upper-middle income,1992,4.958,NA,NA,NA,90.32402551,14.90999985,38.50999832,9.966920811
Namibia,NAM,NA,Upper-middle income,1993,4.83,NA,NA,NA,89.49011484,14.77000046,40.04999924,11.07547413
Namibia,NAM,NA,Upper-middle income,1994,4.703,NA,NA,NA,88.55873026,14.61999989,41.75999832,10.45021353
Namibia,NAM,NA,Upper-middle income,1995,4.574,NA,NA,NA,87.5335238,14.52000046,43.59000015,10.12625338
Namibia,NAM,NA,Upper-middle income,1996,4.44,NA,NA,NA,86.96341722,14.36999989,45.43000031,7.788658407
Namibia,NAM,NA,Upper-middle income,1997,4.3,NA,NA,NA,86.24538782,14.27000046,47.24000168,8.643648833
Namibia,NAM,NA,Upper-middle income,1998,4.157,NA,NA,NA,85.33936991,13.600000380000001,50.29000092,9.533699533
Namibia,NAM,NA,Upper-middle income,1999,4.013999999999999,NA,NA,NA,84.16274002,12.92000008,53.36999893,8.773820312
Namibia,NAM,NA,Upper-middle income,2000,3.88,NA,NA,NA,82.67651211,12.31000042,56.40999985,9.73959016
Namibia,NAM,NA,Upper-middle income,2001,3.763,NA,NA,NA,81.56798245,12.77999973,56.08000183,9.622780593
Namibia,NAM,NA,Upper-middle income,2002,3.67,NA,NA,NA,80.22561309,13.36999989,55.84000015,9.42146187
Namibia,NAM,NA,Upper-middle income,2003,3.6039999999999996,NA,NA,NA,78.74898455,14.100000380000001,55.49000168,11.39438804
Namibia,NAM,NA,Upper-middle income,2004,3.565,NA,NA,NA,77.32023635,14.82999992,55.20000076,10.59196078
Namibia,NAM,NA,Upper-middle income,2005,3.552,NA,NA,NA,76.0600941,14.65999985,55.59999847,10.48802863
Namibia,NAM,NA,Upper-middle income,2006,3.56,NA,NA,NA,74.57620514,14.56999969,56.15000153,12.59306201
Namibia,NAM,NA,Upper-middle income,2007,3.5789999999999997,NA,NA,NA,73.48895481,14.44999981,56.63000107,13.47269171
Namibia,NAM,NA,Upper-middle income,2008,3.6010000000000004,NA,NA,NA,72.64797381,14.27000046,57.04999924,11.27254897
Namibia,NAM,NA,Upper-middle income,2009,3.62,NA,NA,NA,71.85616874,14.18000031,57.31000137,12.86482256
Namibia,NAM,NA,Upper-middle income,2010,3.6310000000000002,NA,NA,NA,71.04546409,14.05000019,57.84000015,12.29938679
Namibia,NAM,NA,Upper-middle income,2011,3.6319999999999997,NA,NA,NA,70.60891467,13.96000004,58.31999969,13.45726237
Namibia,NAM,NA,Upper-middle income,2012,3.623,NA,NA,NA,69.96580978,13.88000011,58.75,12.19000589
Namibia,NAM,NA,Upper-middle income,2013,3.6039999999999996,NA,NA,NA,69.28117653,14.43999958,54.16999817,10.31825878
Namibia,NAM,NA,Upper-middle income,2014,3.577,NA,NA,NA,68.76545923,14.82999992,55.84999847,9.908565291
Namibia,NAM,NA,Upper-middle income,2015,3.54,NA,NA,NA,68.48215468,16.98999977,58.52999878,11.41718482
Namibia,NAM,NA,Upper-middle income,2016,3.4960000000000004,NA,NA,NA,68.28326441,19.32999992,60.59999847,11.67878853
Namibia,NAM,NA,Upper-middle income,2017,3.447,NA,NA,NA,68.21262668,17.65999985,60.97999954,12.22004344
Namibia,NAM,NA,Upper-middle income,2018,3.3960000000000004,NA,NA,NA,68.19810319,16.21999931,61.18999863,12.29883482
Namibia,NAM,NA,Upper-middle income,2019,3.344,NA,NA,NA,68.10673007,16.39999962,61.75,12.56502849
Namibia,NAM,NA,Upper-middle income,2020,3.293,NA,NA,NA,67.86148888,NA,NA,11.115939
Nepal,NPL,F,Lower-middle income,1960,5.959,NA,NA,NA,75.30128048,NA,NA,NA
Nepal,NPL,F,Lower-middle income,1961,5.96,NA,NA,NA,76.13397852,NA,NA,NA
Nepal,NPL,F,Lower-middle income,1962,5.962000000000001,NA,NA,NA,77.30875847,NA,NA,NA
Nepal,NPL,F,Lower-middle income,1963,5.9639999999999995,NA,NA,NA,78.53677097,NA,NA,NA
Nepal,NPL,F,Lower-middle income,1964,5.965,NA,NA,NA,79.32431188,NA,NA,NA
Nepal,NPL,F,Lower-middle income,1965,5.966,NA,NA,NA,79.4615391,NA,NA,3.284541294
Nepal,NPL,F,Lower-middle income,1966,5.962999999999999,NA,NA,NA,80.00133722,NA,NA,3.430308194
Nepal,NPL,F,Lower-middle income,1967,5.957999999999999,NA,NA,NA,79.90934488,NA,NA,3.41387368
Nepal,NPL,F,Lower-middle income,1968,5.9479999999999995,NA,NA,NA,79.40173043,NA,NA,3.568938978
Nepal,NPL,F,Lower-middle income,1969,5.934,NA,NA,NA,78.81087848,NA,NA,3.844708877
Nepal,NPL,F,Lower-middle income,1970,5.917999999999999,NA,NA,NA,78.30487751,NA,NA,3.683850365
Nepal,NPL,F,Lower-middle income,1971,5.901,NA,NA,NA,78.54713671,NA,NA,3.759230085
Nepal,NPL,F,Lower-middle income,1972,5.8839999999999995,NA,NA,NA,78.66946635,NA,NA,3.94444965
Nepal,NPL,F,Lower-middle income,1973,5.867999999999999,NA,NA,NA,78.73318962,NA,NA,4.002407303
Nepal,NPL,F,Lower-middle income,1974,5.853,NA,NA,NA,78.75497468,NA,NA,4.106808405
Nepal,NPL,F,Lower-middle income,1975,5.837999999999999,NA,NA,NA,78.73901608,NA,NA,4.007000229
Nepal,NPL,F,Lower-middle income,1976,5.822,NA,NA,NA,79.36190955,NA,NA,3.966885156
Nepal,NPL,F,Lower-middle income,1977,5.803999999999999,NA,NA,NA,79.88670698,NA,NA,4.259259259
Nepal,NPL,F,Lower-middle income,1978,5.7829999999999995,NA,NA,NA,80.31773286,NA,NA,4.023920372
Nepal,NPL,F,Lower-middle income,1979,5.756,NA,NA,NA,80.63509462,NA,NA,3.817240586
Nepal,NPL,F,Lower-middle income,1980,5.725,NA,NA,NA,80.8288011,NA,NA,4.008393816
Nepal,NPL,F,Lower-middle income,1981,5.687,NA,NA,NA,81.63066138,NA,NA,3.841505869
Nepal,NPL,F,Lower-middle income,1982,5.645,NA,NA,NA,82.20060421,NA,NA,4.01123058
Nepal,NPL,F,Lower-middle income,1983,5.597,NA,NA,NA,82.59475479,NA,NA,4.32464455
Nepal,NPL,F,Lower-middle income,1984,5.546,NA,NA,NA,82.8737689,NA,NA,4.61030729
Nepal,NPL,F,Lower-middle income,1985,5.49,NA,NA,NA,83.06398737,NA,NA,5.39003134
Nepal,NPL,F,Lower-middle income,1986,5.431,NA,NA,NA,83.78434188,NA,NA,5.837700093
Nepal,NPL,F,Lower-middle income,1987,5.371,NA,NA,NA,84.33674501,NA,NA,5.856194413
Nepal,NPL,F,Lower-middle income,1988,5.308,NA,NA,NA,84.72956346,NA,NA,6.000832185
Nepal,NPL,F,Lower-middle income,1989,5.242000000000001,NA,NA,NA,84.96161036,NA,NA,5.440858529
Nepal,NPL,F,Lower-middle income,1990,5.172000000000001,NA,NA,NA,85.03348576,NA,NA,5.759263557
Nepal,NPL,F,Lower-middle income,1991,5.099,NA,NA,NA,84.9124345,2.75999999,14.90999985,6.376362065
Nepal,NPL,F,Lower-middle income,1992,5.02,NA,NA,NA,84.5410451,3.210000038,14.68999958,8.396064811
Nepal,NPL,F,Lower-middle income,1993,4.934,NA,NA,NA,83.97183045,3.74000001,14.51000023,8.320715839
Nepal,NPL,F,Lower-middle income,1994,4.8389999999999995,NA,NA,NA,83.2602327,4.449999809,14.399999619999999,8.963125778
Nepal,NPL,F,Lower-middle income,1995,4.731,NA,NA,NA,82.44995729,5.199999809,14.28999996,8.922094217
Nepal,NPL,F,Lower-middle income,1996,4.606,NA,NA,NA,82.340433,6.1199998860000004,14.21000004,9.025643498
Nepal,NPL,F,Lower-middle income,1997,4.4639999999999995,NA,NA,NA,82.18258146,7.199999809,14.14000034,8.846648818
Nepal,NPL,F,Lower-middle income,1998,4.306,NA,NA,NA,81.94843693,8.380000114,14.100000380000001,8.97040004
Nepal,NPL,F,Lower-middle income,1999,4.135,NA,NA,NA,81.5547905,9.840000153,14.05000019,8.869534201
Nepal,NPL,F,Lower-middle income,2000,3.955,NA,NA,NA,80.93181806,10.52000046,14.22999954,8.840859263
Nepal,NPL,F,Lower-middle income,2001,3.772,NA,NA,NA,80.40727678,10.97999954,14.43000031,8.699294828
Nepal,NPL,F,Lower-middle income,2002,3.593,NA,NA,NA,79.71957477,11.21000004,14.600000380000001,8.213423646
Nepal,NPL,F,Lower-middle income,2003,3.4219999999999997,NA,NA,NA,78.91788435,11.53999996,14.850000380000001,7.887760015
Nepal,NPL,F,Lower-middle income,2004,3.263,NA,NA,NA,78.08171011,11.80000019,15.11999989,7.763964162
Nepal,NPL,F,Lower-middle income,2005,3.1180000000000003,NA,NA,NA,77.21720967,11.97000027,15.39000034,7.615216521
Nepal,NPL,F,Lower-middle income,2006,2.986,NA,NA,NA,75.59514242,12.11999989,15.67000008,7.314045291
Nepal,NPL,F,Lower-middle income,2007,2.865,NA,NA,NA,74.23381947,12.25,15.97000027,7.168186946
Nepal,NPL,F,Lower-middle income,2008,2.7510000000000003,NA,NA,NA,73.02150303,12.56999969,16.30999947,7.01090408
Nepal,NPL,F,Lower-middle income,2009,2.6439999999999997,NA,NA,NA,71.77002172,12.73999977,16.64999962,6.622367122
Nepal,NPL,F,Lower-middle income,2010,2.542,NA,NA,NA,70.36072202,12.98999977,16.96999931,5.946139
Nepal,NPL,F,Lower-middle income,2011,2.444,NA,NA,NA,69.36798715,13.15999985,17.30999947,5.606322828
Nepal,NPL,F,Lower-middle income,2012,2.351,NA,NA,NA,68.05821832,13.40999985,17.72999954,5.785222835
Nepal,NPL,F,Lower-middle income,2013,2.261,NA,NA,NA,66.53789173,13.649999619999999,18.12000084,5.750414304
Nepal,NPL,F,Lower-middle income,2014,2.176,NA,NA,NA,65.02117229,13.97999954,18.549999239999998,5.612191161
Nepal,NPL,F,Lower-middle income,2015,2.0980000000000003,NA,NA,NA,63.64997207,14.14000034,18.94000053,5.356055557
Nepal,NPL,F,Lower-middle income,2016,2.0269999999999997,NA,NA,NA,61.09040584,14.05000019,19.29000092,4.888189627
Nepal,NPL,F,Lower-middle income,2017,1.9669999999999999,NA,NA,NA,58.73317372,14.47999954,19.70999908,4.855673995
Nepal,NPL,F,Lower-middle income,2018,1.9169999999999998,NA,NA,NA,56.59729147,14.81000042,20.11000061,4.90647454
Nepal,NPL,F,Lower-middle income,2019,1.876,NA,NA,NA,54.68607966,15.10999966,20.52000046,4.981441389
Nepal,NPL,F,Lower-middle income,2020,1.845,NA,NA,NA,52.99376863,NA,NA,4.441241747
Netherlands,NLD,A,High income,1960,3.165,12.873760610213186,1852.2117,23844.930025236004,63.84335517,NA,NA,NA
Netherlands,NLD,A,High income,1961,3.1719999999999997,12.993172205793835,1850.542,24044.410880054133,63.83460446,NA,NA,NA
Netherlands,NLD,A,High income,1962,3.1660000000000004,13.310655035850308,1848.8738,24609.721356621696,63.23950572,NA,NA,NA
Netherlands,NLD,A,High income,1963,3.1430000000000002,13.254854872857738,1847.2072,24484.4633560979,62.31511441,NA,NA,NA
Netherlands,NLD,A,High income,1964,3.1010000000000004,14.54703367492961,1845.542,26847.16162249694,61.47358534,NA,NA,NA
Netherlands,NLD,A,High income,1965,3.0380000000000003,15.053044911857228,1843.8783,27755.982861898956,60.91210029,NA,NA,NA
Netherlands,NLD,A,High income,1966,2.9530000000000003,15.227535116598649,1842.2162,28052.41187786692,60.65647795,NA,NA,NA
Netherlands,NLD,A,High income,1967,2.8480000000000003,16.13022635012486,1840.5555,29688.576824967236,60.50450713,NA,NA,NA
Netherlands,NLD,A,High income,1968,2.727,17.04220448646843,1838.8964,31338.848478230648,60.4261784,NA,NA,NA
Netherlands,NLD,A,High income,1969,2.596,16.986604612439844,1875.0446,31850.64125089042,60.2917044,NA,NA,23.42207864
Netherlands,NLD,A,High income,1970,2.458,18.148548511454063,1835.5825,33313.158048026125,60.0145723,NA,NA,22.6986811
Netherlands,NLD,A,High income,1971,2.316,19.30783045030588,1802.0966,34794.57560787269,59.61347027,NA,NA,21.92483501
Netherlands,NLD,A,High income,1972,2.175,20.183914921244288,1800.3485,36338.08095258977,59.05018283,NA,NA,21.61570502
Netherlands,NLD,A,High income,1973,2.039,21.738576690300267,1773.9435,38563.00681900967,58.32348866,NA,NA,21.03848544
Netherlands,NLD,A,High income,1974,1.913,24.25330392170739,1720.4615,41726.875645096574,57.44442218,NA,NA,23.55883363
Netherlands,NLD,A,High income,1975,1.8030000000000002,24.73399572340548,1667.3665,41240.63588034957,56.43095041,NA,NA,19.16090899
Netherlands,NLD,A,High income,1976,1.7109999999999999,26.022101983209613,1651.4924,42975.303657295604,55.45383731,NA,NA,18.69248897
Netherlands,NLD,A,High income,1977,1.636,26.64969803657072,1631.2665,43472.75964217359,54.38948998,NA,NA,17.56365043
Netherlands,NLD,A,High income,1978,1.579,27.52723588640165,1602.7205,44118.4652634716,53.24888672,NA,NA,17.05407922
Netherlands,NLD,A,High income,1979,1.5390000000000001,28.13377078485732,1581.2885,44487.60820373086,52.05418129,NA,NA,17.06957241
Netherlands,NLD,A,High income,1980,1.514,28.897606986452725,1578.3605,45610.841411941015,50.83862129,NA,NA,16.32961071
Netherlands,NLD,A,High income,1981,1.5030000000000001,28.242826413876934,1577.8354,44562.53131187007,49.66560777,NA,NA,15.84568086
Netherlands,NLD,A,High income,1982,1.5019999999999998,28.120733171611782,1563.3324,43962.05327893546,48.53342765,NA,NA,15.66698056
Netherlands,NLD,A,High income,1983,1.506,28.696908885179994,1548.4104,44434.592165665104,47.47709866,NA,NA,15.43292637
Netherlands,NLD,A,High income,1984,1.514,29.163882604716438,1540.2925,44920.909646925196,46.54586969,NA,NA,16.54187405
Netherlands,NLD,A,High income,1985,1.524,28.26426846018824,1523.8414,43070.26242034909,45.78050684,NA,NA,16.09657652
Netherlands,NLD,A,High income,1986,1.534,29.151500638250454,1508.9044,43986.827579658915,45.39325618,NA,NA,16.55004742
Netherlands,NLD,A,High income,1987,1.545,29.25948206791193,1487.6425,43527.64905221367,45.08244946,NA,NA,16.82196722
Netherlands,NLD,A,High income,1988,1.556,29.95776386278143,1484.4354,44470.3651827535,44.87410511,NA,NA,16.99535181
Netherlands,NLD,A,High income,1989,1.567,30.52115959976291,1479.6885,45161.80886643378,44.77862547,NA,NA,16.98649783
Netherlands,NLD,A,High income,1990,1.575,31.64720726556473,1473.8715,46643.91684330879,44.78769489,NA,NA,16.70054599
Netherlands,NLD,A,High income,1991,1.581,32.266351809394166,1464.7715,47262.83253937401,44.92738724,25.06999969,70.68000031,16.00440938
Netherlands,NLD,A,High income,1992,1.584,32.15523594303986,1471.1754,47305.99210059605,45.13433477,24.67000008,71.16999817,15.60259628
Netherlands,NLD,A,High income,1993,1.5859999999999999,33.346886803904965,1460.8594,48715.113048220526,45.40411386,24.13999939,71.79000092,15.3659291
Netherlands,NLD,A,High income,1994,1.5859999999999999,33.88475939294996,1468.4915,49759.48114809218,45.70005099,23.35000038,72.66999817,15.20116993
Netherlands,NLD,A,High income,1995,1.588,34.50992202099219,1479.2355,51048.301755683395,45.98919422,23.35000038,72.81999969,15.34773492
Netherlands,NLD,A,High income,1996,1.594,34.85984652760015,1494.4548,52096.46497043537,46.32421865,23.15999985,73.05999756,14.68581792
Netherlands,NLD,A,High income,1997,1.605,36.5265280311556,1480.0753,54062.011933671034,46.60424772,22.87999916,73.41000366,14.23020436
Netherlands,NLD,A,High income,1998,1.6219999999999999,36.947035566982734,1476.3424,54546.47516184465,46.82538154,22.76000023,73.76000214,14.16680404
Netherlands,NLD,A,High income,1999,1.6440000000000001,38.79871303059577,1475.2928,57239.461983304114,47.00580517,22.32999992,74.45999908,13.63351364
Netherlands,NLD,A,High income,2000,1.67,42.32964055822233,1462.0212,61886.831884500876,47.16687688,21.57999992,75.13999939,13.35311179
Netherlands,NLD,A,High income,2001,1.695,42.43527757988226,1451.8977,61611.68191709262,47.33299134,21.56999969,75.30999756,13.12315696
Netherlands,NLD,A,High income,2002,1.7180000000000002,42.69599218362023,1434.8143,61260.82013774653,47.53892408,20.97999954,76.08999634,12.54227886
Netherlands,NLD,A,High income,2003,1.736,43.209810410464634,1426.554,61641.12788028997,47.75924207,19.90999985,77.05000305,12.17702463
Netherlands,NLD,A,High income,2004,1.7480000000000002,43.846610340875976,1447.5278,63469.18740418545,47.93834371,20.07999992,76.61000061,12.26652509
Netherlands,NLD,A,High income,2005,1.754,49.85468866483271,1433.5756,71470.46521550074,48.0472975,21.04000092,75.26000214,12.30188624
Netherlands,NLD,A,High income,2006,1.756,50.04175770126112,1430.4602,71582.74272969752,48.32285767,20.62999916,75.73000336,11.92891577
Netherlands,NLD,A,High income,2007,1.754,51.85070856442834,1429.7458,74133.33279701544,48.4380012,19.78000069,76.88999939,12.00478059
Netherlands,NLD,A,High income,2008,1.7519999999999998,53.13562389578057,1430.0443,75986.2960791048,48.51273181,19.12999916,77.70999908,11.45831724
Netherlands,NLD,A,High income,2009,1.749,49.48683829594788,1421.9767,70369.13101350558,48.72382122,18.52000046,78.34999847,10.50345527
Netherlands,NLD,A,High income,2010,1.745,50.159305924728095,1421.3412,71293.48807422015,49.16405467,17.700000760000002,79.23999786,10.4692367
Netherlands,NLD,A,High income,2011,1.74,50.77742848127974,1422.4435,72228.02308991125,49.75261727,17.17000008,80.05000305,10.80311028
Netherlands,NLD,A,High income,2012,1.7309999999999999,52.23693416185539,1413.1395,73818.07502301724,50.57992955,17.20999908,80.05999756,10.73516845
Netherlands,NLD,A,High income,2013,1.72,55.85496599042285,1417.5695,79178.29621156072,51.53003629,16.52000046,81.38999939,10.28808578
Netherlands,NLD,A,High income,2014,1.7069999999999999,53.02490689548276,1428.8756,75765.99565522707,52.40107715,16.22999954,81.48000336,10.36065281
Netherlands,NLD,A,High income,2015,1.693,52.106130061528276,1423.9202,74194.97113843735,53.08262731,16.43000031,81.25,10.80175882
Netherlands,NLD,A,High income,2016,1.681,50.8273851709512,1436.729,73025.17826927555,53.72334894,16.47999954,81.25,10.85104971
Netherlands,NLD,A,High income,2017,1.671,52.58164516384947,1430.0229,75192.956703979,54.19074121,16.52000046,81.20999908,11.05242052
Netherlands,NLD,A,High income,2018,1.6640000000000001,NA,NA,NA,54.56989978,16.17000008,81.73000336,11.05716246
Netherlands,NLD,A,High income,2019,1.662,NA,NA,NA,55.01187554,16.11000061,81.80999756,10.77442485
Netherlands,NLD,A,High income,2020,1.663,NA,NA,NA,55.60927671,NA,NA,10.76584656
New Zealand,NZL,B,High income,1960,4.03,NA,NA,NA,71.00598499,NA,NA,NA
New Zealand,NZL,B,High income,1961,3.975,NA,NA,NA,71.27794141,NA,NA,NA
New Zealand,NZL,B,High income,1962,3.903,NA,NA,NA,70.914862780000007,NA,NA,NA
New Zealand,NZL,B,High income,1963,3.818,NA,NA,NA,70.16500319,NA,NA,NA
New Zealand,NZL,B,High income,1964,3.7230000000000003,NA,NA,NA,69.36794587,NA,NA,NA
New Zealand,NZL,B,High income,1965,3.623,NA,NA,NA,68.66423292,NA,NA,NA
New Zealand,NZL,B,High income,1966,3.5210000000000004,NA,NA,NA,68.41715376,NA,NA,NA
New Zealand,NZL,B,High income,1967,3.418,NA,NA,NA,68.23573878,NA,NA,NA
New Zealand,NZL,B,High income,1968,3.315,NA,NA,NA,68.02679037,NA,NA,NA
New Zealand,NZL,B,High income,1969,3.2119999999999997,NA,NA,NA,67.69115025,NA,NA,NA
New Zealand,NZL,B,High income,1970,3.1069999999999998,15.413698573010407,1900.6941,29296.7259368993,67.22911466,NA,NA,NA
New Zealand,NZL,B,High income,1971,2.997,15.776817329104968,1896.7161,29924.143434872392,66.54777347,NA,NA,25.4996353
New Zealand,NZL,B,High income,1972,2.878,16.486354679001966,1892.9427,31207.724739227615,65.87212099,NA,NA,24.32672764
New Zealand,NZL,B,High income,1973,2.7510000000000003,17.504812077777103,1889.1609,33069.40653918427,65.11990472,NA,NA,24.04086512
New Zealand,NZL,B,High income,1974,2.6189999999999998,17.582898239724113,1885.3789,33150.42534202298,64.19049719,NA,NA,25.69732938
New Zealand,NZL,B,High income,1975,2.487,16.789786467892558,1881.6034,31591.719303260626,63.0252874,NA,NA,23.26132771
New Zealand,NZL,B,High income,1976,2.3609999999999998,17.156964071282964,1877.8325,32217.904734387466,62.61050901,NA,NA,24.64909768
New Zealand,NZL,B,High income,1977,2.247,16.467016522748267,1874.0708,30860.35482840006,61.81830629,NA,NA,24.92488653
New Zealand,NZL,B,High income,1978,2.151,15.38313053980152,1870.369,28772.130484598027,60.74524156,NA,NA,25.19458545
New Zealand,NZL,B,High income,1979,2.075,15.267869376641274,1866.3364,28494.98036807092,59.62876172,NA,NA,24.87920371
New Zealand,NZL,B,High income,1980,2.02,15.29826793457294,1864.4515,28522.87859801642,58.64012557,NA,NA,24.85676326
New Zealand,NZL,B,High income,1981,1.9869999999999999,16.102262073447807,1861.2894,29970.969713330425,57.31719534,NA,NA,26.0365521
New Zealand,NZL,B,High income,1982,1.9709999999999999,16.26803799638429,1846.8429,30044.510470552555,56.29170556,NA,NA,26.62306348
New Zealand,NZL,B,High income,1983,1.966,17.357552612780527,1844.5219,32016.385924675902,55.44232775,NA,NA,25.88337073
New Zealand,NZL,B,High income,1984,1.9709999999999999,18.01420597276318,1852.9146,33378.785254340095,54.6132441,NA,NA,25.75326074
