"Last_Year","Year_IC","Year","Method","Income","pcGDP"
2000,2020,2036,"Kuznets_Asymptoting","Upper-middle income",19.4188437662899
2000,2020,2037,"Kuznets_Asymptoting","Upper-middle income",19.8917905199582
2000,2020,2038,"Kuznets_Asymptoting","Upper-middle income",20.3708833107717
2000,2020,2039,"Kuznets_Asymptoting","Upper-middle income",20.8560948122104
2000,2020,2040,"Kuznets_Asymptoting","Upper-middle income",21.3473973836119
2000,2020,2041,"Kuznets_Asymptoting","Upper-middle income",21.8447631036137
2000,2020,2042,"Kuznets_Asymptoting","Upper-middle income",22.348163801713
2000,2020,2043,"Kuznets_Asymptoting","Upper-middle income",22.8575710880317
2000,2020,2044,"Kuznets_Asymptoting","Upper-middle income",23.3729563813733
2000,2020,2045,"Kuznets_Asymptoting","Upper-middle income",23.8942909356524
2000,2020,2046,"Kuznets_Asymptoting","Upper-middle income",24.4215458647781
2000,2020,2047,"Kuznets_Asymptoting","Upper-middle income",24.9546921660668
2000,2020,2048,"Kuznets_Asymptoting","Upper-middle income",25.4937007422593
2000,2020,2049,"Kuznets_Asymptoting","Upper-middle income",26.0385424222104
2000,2020,2050,"Kuznets_Asymptoting","Upper-middle income",26.5891879803217
2000,2020,2051,"Kuznets_Asymptoting","Upper-middle income",27.14560815478
2000,2020,2052,"Kuznets_Asymptoting","Upper-middle income",27.7077736646648
2000,2020,2053,"Kuznets_Asymptoting","Upper-middle income",28.275655225983
2000,2020,2054,"Kuznets_Asymptoting","Upper-middle income",28.8492235666881
2000,2020,2055,"Kuznets_Asymptoting","Upper-middle income",29.4284494407373
2000,2020,2056,"Kuznets_Asymptoting","Upper-middle income",30.0133036412383
2000,2020,2057,"Kuznets_Asymptoting","Upper-middle income",30.6037570127342
2000,2020,2058,"Kuznets_Asymptoting","Upper-middle income",31.1997804626732
2000,2020,2059,"Kuznets_Asymptoting","Upper-middle income",31.8013449721081
2000,2020,2060,"Kuznets_Asymptoting","Upper-middle income",32.4084216056661
2000,2020,2061,"Kuznets_Asymptoting","Upper-middle income",33.0209815208308
2000,2020,2062,"Kuznets_Asymptoting","Upper-middle income",33.638995976573
2000,2020,2063,"Kuznets_Asymptoting","Upper-middle income",34.2624363413664
2000,2020,2064,"Kuznets_Asymptoting","Upper-middle income",34.8912741006239
2000,2020,2065,"Kuznets_Asymptoting","Upper-middle income",35.5254808635847
2000,2020,2066,"Kuznets_Asymptoting","Upper-middle income",36.1650283696852
2000,2020,2067,"Kuznets_Asymptoting","Upper-middle income",36.8098884944408
2000,2020,2068,"Kuznets_Asymptoting","Upper-middle income",37.4600332548685
2000,2020,2069,"Kuznets_Asymptoting","Upper-middle income",38.1154348144739
2000,2020,2070,"Kuznets_Asymptoting","Upper-middle income",38.7760654878304
2000,2020,2071,"Kuznets_Asymptoting","Upper-middle income",39.4418977447712
2000,2020,2072,"Kuznets_Asymptoting","Upper-middle income",40.1129042142184
2000,2020,2073,"Kuznets_Asymptoting","Upper-middle income",40.789057687669
2000,2020,2074,"Kuznets_Asymptoting","Upper-middle income",41.4703311223593
2000,2020,2075,"Kuznets_Asymptoting","Upper-middle income",42.1566976441241
2000,2020,2076,"Kuznets_Asymptoting","Upper-middle income",42.8481305499712
2000,2020,2077,"Kuznets_Asymptoting","Upper-middle income",43.5446033103864
2000,2020,2078,"Kuznets_Asymptoting","Upper-middle income",44.2460895713853
2000,2020,2079,"Kuznets_Asymptoting","Upper-middle income",44.9525631563273
2000,2020,2080,"Kuznets_Asymptoting","Upper-middle income",45.6639980675062
2000,2020,2081,"Kuznets_Asymptoting","Upper-middle income",46.3803684875299
2000,2020,2082,"Kuznets_Asymptoting","Upper-middle income",47.1016487805033
2000,2020,2083,"Kuznets_Asymptoting","Upper-middle income",47.8278134930257
2000,2020,2084,"Kuznets_Asymptoting","Upper-middle income",48.5588373550141
2000,2020,2085,"Kuznets_Asymptoting","Upper-middle income",49.2946952803633
2000,2020,2086,"Kuznets_Asymptoting","Upper-middle income",50.0353623674529
2000,2020,2087,"Kuznets_Asymptoting","Upper-middle income",50.7808138995116
2000,2020,2088,"Kuznets_Asymptoting","Upper-middle income",51.5310253448457
2000,2020,2089,"Kuznets_Asymptoting","Upper-middle income",52.2859723569435
2000,2020,2090,"Kuznets_Asymptoting","Upper-middle income",53.0456307744609
2000,2020,2091,"Kuznets_Asymptoting","Upper-middle income",53.8099766210977
2000,2020,2092,"Kuznets_Asymptoting","Upper-middle income",54.5789861053707
2000,2020,2093,"Kuznets_Asymptoting","Upper-middle income",55.3526356202907
2000,2020,2094,"Kuznets_Asymptoting","Upper-middle income",56.1309017429511
2000,2020,2095,"Kuznets_Asymptoting","Upper-middle income",56.9137612340314
2000,2020,2096,"Kuznets_Asymptoting","Upper-middle income",57.7011910372247
2000,2020,2097,"Kuznets_Asymptoting","Upper-middle income",58.4931682785915
2000,2020,2098,"Kuznets_Asymptoting","Upper-middle income",59.2896702658474
2000,2020,2099,"Kuznets_Asymptoting","Upper-middle income",60.0906744875882
2000,2020,2100,"Kuznets_Asymptoting","Upper-middle income",60.8961586124564
2001,2020,2020,"Kuznets","High income",37.4361559504915
2001,2020,2021,"Kuznets","High income",37.8849240555649
2001,2020,2022,"Kuznets","High income",38.3264444623522
2001,2020,2023,"Kuznets","High income",38.7606280660909
2001,2020,2024,"Kuznets","High income",39.1871827152045
2001,2020,2025,"Kuznets","High income",39.6059750655841
2001,2020,2026,"Kuznets","High income",40.016946580795
2001,2020,2027,"Kuznets","High income",40.4200522650312
2001,2020,2028,"Kuznets","High income",40.8152601196767
2001,2020,2029,"Kuznets","High income",41.2025505860412
2001,2020,2030,"Kuznets","High income",41.5819159779182
2001,2020,2031,"Kuznets","High income",41.9533599073783
2001,2020,2032,"Kuznets","High income",42.3168967069767
2001,2020,2033,"Kuznets","High income",42.6725508513121
2001,2020,2034,"Kuznets","High income",43.020356380637
2001,2020,2035,"Kuznets","High income",43.3603563289796
2001,2020,2036,"Kuznets","High income",43.6926021590064
2001,2020,2037,"Kuznets","High income",44.0171532056252
2001,2020,2038,"Kuznets","High income",44.3340761301091
2001,2020,2039,"Kuznets","High income",44.6434443863105
2001,2020,2040,"Kuznets","High income",44.9453377003285
2001,2020,2041,"Kuznets","High income",45.2398415648058
2001,2020,2042,"Kuznets","High income",45.5270467488436
2001,2020,2043,"Kuznets","High income",45.8070488243569
2001,2020,2044,"Kuznets","High income",46.0799477095297
2001,2020,2045,"Kuznets","High income",46.3458472298835
2001,2020,2046,"Kuznets","High income",46.604854697334
2001,2020,2047,"Kuznets","High income",46.8570805074863
2001,2020,2048,"Kuznets","High income",47.1026377553035
2001,2020,2049,"Kuznets","High income",47.341641869179
2001,2020,2050,"Kuznets","High income",47.5742102633499
2001,2020,2051,"Kuznets","High income",47.8004620085033
2001,2020,2052,"Kuznets","High income",48.0205175203542
2001,2020,2053,"Kuznets","High income",48.2344982659059
2001,2020,2054,"Kuznets","High income",48.4425264870484
2001,2020,2055,"Kuznets","High income",48.6447249410988
2001,2020,2056,"Kuznets","High income",48.8412166578465
2001,2020,2057,"Kuznets","High income",49.0321247126301
2001,2020,2058,"Kuznets","High income",49.2175720149445
2001,2020,2059,"Kuznets","High income",49.3976811120516
2001,2020,2060,"Kuznets","High income",49.5725740070513
2001,2020,2061,"Kuznets","High income",49.7423719908575
2001,2020,2062,"Kuznets","High income",49.9071954875105
2001,2020,2063,"Kuznets","High income",50.0671639122583
2001,2020,2064,"Kuznets","High income",50.2223955418317
2001,2020,2065,"Kuznets","High income",50.3730073963465
2001,2020,2066,"Kuznets","High income",50.5191151322629
2001,2020,2067,"Kuznets","High income",50.6608329458471
2001,2020,2068,"Kuznets","High income",50.7982734865832
2001,2020,2069,"Kuznets","High income",50.9315477799966
2001,2020,2070,"Kuznets","High income",51.0607651593634
2001,2020,2071,"Kuznets","High income",51.1860332057932
2001,2020,2072,"Kuznets","High income",51.3074576961859
2001,2020,2073,"Kuznets","High income",51.4251425585821
2001,2020,2074,"Kuznets","High income",51.5391898344405
2001,2020,2075,"Kuznets","High income",51.6496996473937
2001,2020,2076,"Kuznets","High income",51.7567701780497
2001,2020,2077,"Kuznets","High income",51.8604976444264
2001,2020,2078,"Kuznets","High income",51.9609762876211
2001,2020,2079,"Kuznets","High income",52.0582983623361
2001,2020,2080,"Kuznets","High income",52.1525541318992
2001,2020,2081,"Kuznets","High income",52.2438318674335
2001,2020,2082,"Kuznets","High income",52.3322178508497
2001,2020,2083,"Kuznets","High income",52.4177963813496
2001,2020,2084,"Kuznets","High income",52.5006497851467
2001,2020,2085,"Kuznets","High income",52.5808584281243
2001,2020,2086,"Kuznets","High income",52.6585007311682
2001,2020,2087,"Kuznets","High income",52.7336531879263
2001,2020,2088,"Kuznets","High income",52.8063903847598
2001,2020,2089,"Kuznets","High income",52.8767850226679
2001,2020,2090,"Kuznets","High income",52.9449079409774
2001,2020,2091,"Kuznets","High income",53.0108281426057
2001,2020,2092,"Kuznets","High income",53.0746128207147
2001,2020,2093,"Kuznets","High income",53.1363273865862
2001,2020,2094,"Kuznets","High income",53.1960354985615
2001,2020,2095,"Kuznets","High income",53.2537990918972
2001,2020,2096,"Kuznets","High income",53.3096784094011
2001,2020,2097,"Kuznets","High income",53.3637320327191
2001,2020,2098,"Kuznets","High income",53.4160169141571
2001,2020,2099,"Kuznets","High income",53.4665884089279
2001,2020,2100,"Kuznets","High income",53.5155003077216
2001,2020,2020,"Kuznets","Low income",1.40614471932278
2001,2020,2021,"Kuznets","Low income",1.45434892712183
2001,2020,2022,"Kuznets","Low income",1.50448559719078
2001,2020,2023,"Kuznets","Low income",1.55665574905089
2001,2020,2024,"Kuznets","Low income",1.61095976629161
2001,2020,2025,"Kuznets","Low income",1.66750255456252
2001,2020,2026,"Kuznets","Low income",1.72639368811785
2001,2020,2027,"Kuznets","Low income",1.78774755206614
2001,2020,2028,"Kuznets","Low income",1.85168347899134
2001,2020,2029,"Kuznets","Low income",1.91832587847513
2001,2020,2030,"Kuznets","Low income",1.98780435790847
2001,2020,2031,"Kuznets","Low income",2.06025383283582
2001,2020,2032,"Kuznets","Low income",2.13581462492914
2001,2020,2033,"Kuznets","Low income",2.21463254554184
2001,2020,2034,"Kuznets","Low income",2.29685896264774
2001,2020,2035,"Kuznets","Low income",2.38265084882942
2001,2020,2036,"Kuznets","Low income",2.47217080784526
2001,2020,2037,"Kuznets","Low income",2.56558707717969
2001,2020,2038,"Kuznets","Low income",2.66307350386823
2001,2020,2039,"Kuznets","Low income",2.76480949079226
2001,2020,2040,"Kuznets","Low income",2.87097991056141
2001,2020,2041,"Kuznets","Low income",2.98177498404804
2001,2020,2042,"Kuznets","Low income",3.09739012061267
2001,2020,2043,"Kuznets","Low income",3.21802571706549
2001,2020,2044,"Kuznets","Low income",3.34388691245206
2001,2020,2045,"Kuznets","Low income",3.47518329583428
2001,2020,2046,"Kuznets","Low income",3.61212856436649
2001,2020,2047,"Kuznets","Low income",3.75494012914278
2001,2020,2048,"Kuznets","Low income",3.90383866652157
2001,2020,2049,"Kuznets","Low income",4.05904761291739
2001,2020,2050,"Kuznets","Low income",4.22079260139289
2001,2020,2051,"Kuznets","Low income",4.38930083878539
2001,2020,2052,"Kuznets","Low income",4.56480042256478
2001,2020,2053,"Kuznets","Low income",4.74751959714137
2001,2020,2054,"Kuznets","Low income",4.9376859499224
2001,2020,2055,"Kuznets","Low income",5.13552554805212
2001,2020,2056,"Kuznets","Low income",5.34126201745694
2001,2020,2057,"Kuznets","Low income",5.55511556655007
2001,2020,2058,"Kuznets","Low income",5.77730195772072
2001,2020,2059,"Kuznets","Low income",6.00803143053358
2001,2020,2060,"Kuznets","Low income",6.24750758138379
2001,2020,2061,"Kuznets","Low income",6.49592620518008
2001,2020,2062,"Kuznets","Low income",6.75347410545121
2001,2020,2063,"Kuznets","Low income",7.02032788007348
2001,2020,2064,"Kuznets","Low income",7.29665269058658
2001,2020,2065,"Kuznets","Low income",7.58260102378457
2001,2020,2066,"Kuznets","Low income",7.87831145492389
2001,2020,2067,"Kuznets","Low income",8.18390742246454
2001,2020,2068,"Kuznets","Low income",8.49949602473955
2001,2020,2069,"Kuznets","Low income",8.82516684931735
2001,2020,2070,"Kuznets","Low income",9.16099084606819
2001,2020,2071,"Kuznets","Low income",9.50701925505889
2001,2020,2072,"Kuznets","Low income",9.86328260037034
2001,2020,2073,"Kuznets","Low income",10.2297897607523
2001,2020,2074,"Kuznets","Low income",10.6065271276962
2001,2020,2075,"Kuznets","Low income",10.993457861018
2001,2020,2076,"Kuznets","Low income",11.3905212514006
2001,2020,2077,"Kuznets","Low income",11.7976321985521
2001,2020,2078,"Kuznets","Low income",12.2146808127085
2001,2020,2079,"Kuznets","Low income",12.6415321461419
2001,2020,2080,"Kuznets","Low income",13.0780260601629
2001,2020,2081,"Kuznets","Low income",13.5239772318248
2001,2020,2082,"Kuznets","Low income",13.9791753031815
2001,2020,2083,"Kuznets","Low income",14.4433851745337
2001,2020,2084,"Kuznets","Low income",14.9163474416389
2001,2020,2085,"Kuznets","Low income",15.3977789753943
2001,2020,2086,"Kuznets","Low income",15.8873736410351
2001,2020,2087,"Kuznets","Low income",16.3848031524617
2001,2020,2088,"Kuznets","Low income",16.8897180559321
2001,2020,2089,"Kuznets","Low income",17.401748836053
2001,2020,2090,"Kuznets","Low income",17.9205071357991
2001,2020,2091,"Kuznets","Low income",18.4455870811951
2001,2020,2092,"Kuznets","Low income",18.9765667003309
2001,2020,2093,"Kuznets","Low income",19.5130094255578
2001,2020,2094,"Kuznets","Low income",20.0544656670403
2001,2020,2095,"Kuznets","Low income",20.6004744453229
2001,2020,2096,"Kuznets","Low income",21.1505650702187
2001,2020,2097,"Kuznets","Low income",21.704258853135
2001,2020,2098,"Kuznets","Low income",22.2610708399198
2001,2020,2099,"Kuznets","Low income",22.8205115514369
2001,2020,2100,"Kuznets","Low income",23.3820887193471
2001,2020,2020,"Kuznets","Lower-middle income",5.92952811704086
2001,2020,2021,"Kuznets","Lower-middle income",6.16599835886386
2001,2020,2022,"Kuznets","Lower-middle income",6.41134287401066
2001,2020,2023,"Kuznets","Lower-middle income",6.66575353913017
2001,2020,2024,"Kuznets","Lower-middle income",6.92941024938258
2001,2020,2025,"Kuznets","Lower-middle income",7.20248215347467
2001,2020,2026,"Kuznets","Lower-middle income",7.48512614882182
2001,2020,2027,"Kuznets","Lower-middle income",7.777485643446
2001,2020,2028,"Kuznets","Lower-middle income",8.07968932597688
2001,2020,2029,"Kuznets","Lower-middle income",8.39184995399648
2001,2020,2030,"Kuznets","Lower-middle income",8.7140631713758
2001,2020,2031,"Kuznets","Lower-middle income",9.04640636554163
2001,2020,2032,"Kuznets","Lower-middle income",9.38893757577119
2001,2020,2033,"Kuznets","Lower-middle income",9.74169446363185
2001,2020,2034,"Kuznets","Lower-middle income",10.1046933565551
2001,2020,2035,"Kuznets","Lower-middle income",10.477928375253
2001,2020,2036,"Kuznets","Lower-middle income",10.8613706552486
2001,2020,2037,"Kuznets","Lower-middle income",11.2549676722034
2001,2020,2038,"Kuznets","Lower-middle income",11.6586426799797
2001,2020,2039,"Kuznets","Lower-middle income",12.0722942694962
2001,2020,2040,"Kuznets","Lower-middle income",12.4957960554111
2001,2020,2041,"Kuznets","Lower-middle income",12.9289964965315
2001,2020,2042,"Kuznets","Lower-middle income",13.3717188546007
2001,2020,2043,"Kuznets","Lower-middle income",13.8237612947838
2001,2020,2044,"Kuznets","Lower-middle income",14.2848971297734
2001,2020,2045,"Kuznets","Lower-middle income",14.7548752079902
2001,2020,2046,"Kuznets","Lower-middle income",15.2334204448879
2001,2020,2047,"Kuznets","Lower-middle income",15.7202344949024
2001,2020,2048,"Kuznets","Lower-middle income",16.2149965601424
2001,2020,2049,"Kuznets","Lower-middle income",16.7173643305203
2001,2020,2050,"Kuznets","Lower-middle income",17.2269750486942
2001,2020,2051,"Kuznets","Lower-middle income",17.7434466919508
2001,2020,2052,"Kuznets","Lower-middle income",18.2663792620256
2001,2020,2053,"Kuznets","Lower-middle income",18.7953561728487
2001,2020,2054,"Kuznets","Lower-middle income",19.329945725331
2001,2020,2055,"Kuznets","Lower-middle income",19.8697026575798
2001,2020,2056,"Kuznets","Lower-middle income",20.4141697583664
2001,2020,2057,"Kuznets","Lower-middle income",20.9628795312589
2001,2020,2058,"Kuznets","Lower-middle income",21.5153558965847
2001,2020,2059,"Kuznets","Lower-middle income",22.0711159183054
2001,2020,2060,"Kuznets","Lower-middle income",22.6296715429566
2001,2020,2061,"Kuznets","Lower-middle income",23.1905313380251
2001,2020,2062,"Kuznets","Lower-middle income",23.7532022175019
2001,2020,2063,"Kuznets","Lower-middle income",24.3171911428392
2001,2020,2064,"Kuznets","Lower-middle income",24.8820067881514
2001,2020,2065,"Kuznets","Lower-middle income",25.4471611592136
2001,2020,2066,"Kuznets","Lower-middle income",26.0121711566105
2001,2020,2067,"Kuznets","Lower-middle income",26.5765600742653
2001,2020,2068,"Kuznets","Lower-middle income",27.1398590255069
2001,2020,2069,"Kuznets","Lower-middle income",27.7016082898056
2001,2020,2070,"Kuznets","Lower-middle income",28.2613585743028
2001,2020,2071,"Kuznets","Lower-middle income",28.8186721852679
2001,2020,2072,"Kuznets","Lower-middle income",29.3731241056172
2001,2020,2073,"Kuznets","Lower-middle income",29.9243029756163
2001,2020,2074,"Kuznets","Lower-middle income",30.4718119748435
2001,2020,2075,"Kuznets","Lower-middle income",31.0152696044123
2001,2020,2076,"Kuznets","Lower-middle income",31.55431036932
2001,2020,2077,"Kuznets","Lower-middle income",32.0885853616069
2001,2020,2078,"Kuznets","Lower-middle income",32.6177627457608
2001,2020,2079,"Kuznets","Lower-middle income",33.1415281484959
2001,2020,2080,"Kuznets","Lower-middle income",33.6595849556459
2001,2020,2081,"Kuznets","Lower-middle income",34.1716545194667
2001,2020,2082,"Kuznets","Lower-middle income",34.6774762801125
2001,2020,2083,"Kuznets","Lower-middle income",35.1768078054579
2001,2020,2084,"Kuznets","Lower-middle income",35.6694247537698
2001,2020,2085,"Kuznets","Lower-middle income",36.1551207639985
2001,2020,2086,"Kuznets","Lower-middle income",36.6337072786573
2001,2020,2087,"Kuznets","Lower-middle income",37.1050133044
2001,2020,2088,"Kuznets","Lower-middle income",37.5688851154833
2001,2020,2089,"Kuznets","Lower-middle income",38.0251859053324
2001,2020,2090,"Kuznets","Lower-middle income",38.4737953914031
2001,2020,2091,"Kuznets","Lower-middle income",38.9146093784711
2001,2020,2092,"Kuznets","Lower-middle income",39.3475392853751
2001,2020,2093,"Kuznets","Lower-middle income",39.7725116401001
2001,2020,2094,"Kuznets","Lower-middle income",40.1894675479214
2001,2020,2095,"Kuznets","Lower-middle income",40.5983621371378
2001,2020,2096,"Kuznets","Lower-middle income",40.9991639867076
2001,2020,2097,"Kuznets","Lower-middle income",41.3918545398743
2001,2020,2098,"Kuznets","Lower-middle income",41.7764275076278
2001,2020,2099,"Kuznets","Lower-middle income",42.1528882655939
2001,2020,2100,"Kuznets","Lower-middle income",42.5212532476951
2001,2020,2020,"Kuznets","Upper-middle income",12.7079561049658
2001,2020,2021,"Kuznets","Upper-middle income",13.140859839217
2001,2020,2022,"Kuznets","Upper-middle income",13.5830468331385
2001,2020,2023,"Kuznets","Upper-middle income",14.0343485545391
2001,2020,2024,"Kuznets","Upper-middle income",14.494534042638
2001,2020,2025,"Kuznets","Upper-middle income",14.9633485994257
2001,2020,2026,"Kuznets","Upper-middle income",15.4405143504266
2001,2020,2027,"Kuznets","Upper-middle income",15.9257309406002
2001,2020,2028,"Kuznets","Upper-middle income",16.418676361208
2001,2020,2029,"Kuznets","Upper-middle income",16.9190079021467
2001,2020,2030,"Kuznets","Upper-middle income",17.4263632229966
2001,2020,2031,"Kuznets","Upper-middle income",17.9403615348697
2001,2020,2032,"Kuznets","Upper-middle income",18.4606048840885
2001,2020,2033,"Kuznets","Upper-middle income",18.9866795277912
2001,2020,2034,"Kuznets","Upper-middle income",19.5181573907573
2001,2020,2035,"Kuznets","Upper-middle income",20.0545975920955
2001,2020,2036,"Kuznets","Upper-middle income",20.595548029926
2001,2020,2037,"Kuznets","Upper-middle income",21.1405470118403
2001,2020,2038,"Kuznets","Upper-middle income",21.6891249187219
2001,2020,2039,"Kuznets","Upper-middle income",22.2408058894722
2001,2020,2040,"Kuznets","Upper-middle income",22.7951095142851
2001,2020,2041,"Kuznets","Upper-middle income",23.3515525243666
2001,2020,2042,"Kuznets","Upper-middle income",23.9096504663699
2001,2020,2043,"Kuznets","Upper-middle income",24.468919350322
2001,2020,2044,"Kuznets","Upper-middle income",25.0288772604245
2001,2020,2045,"Kuznets","Upper-middle income",25.5890459188198
2001,2020,2046,"Kuznets","Upper-middle income",26.1489521932001
2001,2020,2047,"Kuznets","Upper-middle income",26.7081295399887
2001,2020,2048,"Kuznets","Upper-middle income",27.2661193757292
2001,2020,2049,"Kuznets","Upper-middle income",27.8224723702549
2001,2020,2050,"Kuznets","Upper-middle income",28.3767496561744
2001,2020,2051,"Kuznets","Upper-middle income",28.9285239501731
2001,2020,2052,"Kuznets","Upper-middle income",29.4773805825969
2001,2020,2053,"Kuznets","Upper-middle income",30.0229184327219
2001,2020,2054,"Kuznets","Upper-middle income",30.5647507680324
2001,2020,2055,"Kuznets","Upper-middle income",31.1025059867019
2001,2020,2056,"Kuznets","Upper-middle income",31.6358282632998
2001,2020,2057,"Kuznets","Upper-middle income",32.1643780985222
2001,2020,2058,"Kuznets","Upper-middle income",32.6878327744563
2001,2020,2059,"Kuznets","Upper-middle income",33.2058867175412
2001,2020,2060,"Kuznets","Upper-middle income",33.7182517719682
2001,2020,2061,"Kuznets","Upper-middle income",34.2246573867824
2001,2020,2062,"Kuznets","Upper-middle income",34.7248507203891
2001,2020,2063,"Kuznets","Upper-middle income",35.2185966665514
2001,2020,2064,"Kuznets","Upper-middle income",35.705677806271
2001,2020,2065,"Kuznets","Upper-middle income",36.1858942901924
2001,2020,2066,"Kuznets","Upper-middle income",36.6590636563553
2001,2020,2067,"Kuznets","Upper-middle income",37.1250205882413
2001,2020,2068,"Kuznets","Upper-middle income",37.5836166181369
2001,2020,2069,"Kuznets","Upper-middle income",38.0347197808476
2001,2020,2070,"Kuznets","Upper-middle income",38.4782142227802
2001,2020,2071,"Kuznets","Upper-middle income",38.9139997713344
2001,2020,2072,"Kuznets","Upper-middle income",39.3419914694472
2001,2020,2073,"Kuznets","Upper-middle income",39.7621190799917
2001,2020,2074,"Kuznets","Upper-middle income",40.1743265645733
2001,2020,2075,"Kuznets","Upper-middle income",40.5785715410727
2001,2020,2076,"Kuznets","Upper-middle income",40.9748247240831
2001,2020,2077,"Kuznets","Upper-middle income",41.3630693521664
2001,2020,2078,"Kuznets","Upper-middle income",41.7433006056187
2001,2020,2079,"Kuznets","Upper-middle income",42.1155250181959
2001,2020,2080,"Kuznets","Upper-middle income",42.4797598860044
2001,2020,2081,"Kuznets","Upper-middle income",42.8360326765136
2001,2020,2082,"Kuznets","Upper-middle income",43.1843804404003
2001,2020,2083,"Kuznets","Upper-middle income",43.52484922869
2001,2020,2084,"Kuznets","Upper-middle income",43.8574935174218
2001,2020,2085,"Kuznets","Upper-middle income",44.1823756418301
2001,2020,2086,"Kuznets","Upper-middle income",44.4995652418089
2001,2020,2087,"Kuznets","Upper-middle income",44.8091387202136
2001,2020,2088,"Kuznets","Upper-middle income",45.1111787153417
2001,2020,2089,"Kuznets","Upper-middle income",45.4057735887455
2001,2020,2090,"Kuznets","Upper-middle income",45.6930169293391
2001,2020,2091,"Kuznets","Upper-middle income",45.9730070745947
2001,2020,2092,"Kuznets","Upper-middle income",46.245846649457
2001,2020,2093,"Kuznets","Upper-middle income",46.5116421234591
2001,2020,2094,"Kuznets","Upper-middle income",46.770503386383
2001,2020,2095,"Kuznets","Upper-middle income",47.0225433426827
2001,2020,2096,"Kuznets","Upper-middle income",47.2678775247725
2001,2020,2097,"Kuznets","Upper-middle income",47.5066237251793
2001,2020,2098,"Kuznets","Upper-middle income",47.7389016474636
2001,2020,2099,"Kuznets","Upper-middle income",47.964832575731
2001,2020,2100,"Kuznets","Upper-middle income",48.1845390624804
2001,2020,2020,"Kuznets_Asymptoting","High income",37.4361559504915
2001,2020,2021,"Kuznets_Asymptoting","High income",38.09326916789
2001,2020,2022,"Kuznets_Asymptoting","High income",38.7561166823325
2001,2020,2023,"Kuznets_Asymptoting","High income",39.4244217021514
2001,2020,2024,"Kuznets_Asymptoting","High income",40.0980262553679
2001,2020,2025,"Kuznets_Asymptoting","High income",40.7769033021524
2001,2020,2026,"Kuznets_Asymptoting","High income",41.4610259447439
2001,2020,2027,"Kuznets_Asymptoting","High income",42.1503674312775
2001,2020,2028,"Kuznets_Asymptoting","High income",42.8449011592901
2001,2020,2029,"Kuznets_Asymptoting","High income",43.5446006789235
2001,2020,2030,"Kuznets_Asymptoting","High income",44.2494396958405
2001,2020,2031,"Kuznets_Asymptoting","High income",44.9593920738712
2001,2020,2032,"Kuznets_Asymptoting","High income",45.6744318374047
2001,2020,2033,"Kuznets_Asymptoting","High income",46.3945331735401
2001,2020,2034,"Kuznets_Asymptoting","High income",47.1196704340118
2001,2020,2035,"Kuznets_Asymptoting","High income",47.8498181369011
2001,2020,2036,"Kuznets_Asymptoting","High income",48.5849509681469
2001,2020,2037,"Kuznets_Asymptoting","High income",49.3250437828674
2001,2020,2038,"Kuznets_Asymptoting","High income",50.0700716065033
2001,2020,2039,"Kuznets_Asymptoting","High income",50.8200096357943
2001,2020,2040,"Kuznets_Asymptoting","High income",51.5748332395966
2001,2020,2041,"Kuznets_Asymptoting","High income",52.3345179595538
2001,2020,2042,"Kuznets_Asymptoting","High income",53.099039510627
2001,2020,2043,"Kuznets_Asymptoting","High income",53.8683737814956
2001,2020,2044,"Kuznets_Asymptoting","High income",54.6424968348339
2001,2020,2045,"Kuznets_Asymptoting","High income",55.4213849074735
2001,2020,2046,"Kuznets_Asymptoting","High income",56.2050144104568
2001,2020,2047,"Kuznets_Asymptoting","High income",56.9933619289898
2001,2020,2048,"Kuznets_Asymptoting","High income",57.7864042222999
2001,2020,2049,"Kuznets_Asymptoting","High income",58.5841182234041
2001,2020,2050,"Kuznets_Asymptoting","High income",59.3864810387953
2001,2020,2051,"Kuznets_Asymptoting","High income",60.19346994805
2001,2020,2052,"Kuznets_Asymptoting","High income",61.0050624033637
2001,2020,2053,"Kuznets_Asymptoting","High income",61.8212360290187
2001,2020,2054,"Kuznets_Asymptoting","High income",62.6419686207888
2001,2020,2055,"Kuznets_Asymptoting","High income",63.4672381452848
2001,2020,2056,"Kuznets_Asymptoting","High income",64.297022739246
2001,2020,2057,"Kuznets_Asymptoting","High income",65.1313007087802
2001,2020,2058,"Kuznets_Asymptoting","High income",65.9700505285569
2001,2020,2059,"Kuznets_Asymptoting","High income",66.8132508409569
2001,2020,2060,"Kuznets_Asymptoting","High income",67.6608804551811
2001,2020,2061,"Kuznets_Asymptoting","High income",68.5129183463224
2001,2020,2062,"Kuznets_Asymptoting","High income",69.3693436544026
2001,2020,2063,"Kuznets_Asymptoting","High income",70.2301356833783
2001,2020,2064,"Kuznets_Asymptoting","High income",71.0952739001171
2001,2020,2065,"Kuznets_Asymptoting","High income",71.9647379333479
2001,2020,2066,"Kuznets_Asymptoting","High income",72.8385075725859
2001,2020,2067,"Kuznets_Asymptoting","High income",73.7165627670363
2001,2020,2068,"Kuznets_Asymptoting","High income",74.5988836244777
2001,2020,2069,"Kuznets_Asymptoting","High income",75.4854504101272
2001,2020,2070,"Kuznets_Asymptoting","High income",76.3762435454895
2001,2020,2071,"Kuznets_Asymptoting","High income",77.2712436071912
2001,2020,2072,"Kuznets_Asymptoting","High income",78.1704313258021
