"Bound","Last_Year","Year_IC","Year","Method","Income","pcGDP"
"Upper",2020,2020,2037,"Kuznets","Low income",2.89930189752606
"Upper",2020,2020,2038,"Kuznets","Low income",3.03055423874215
"Upper",2020,2020,2039,"Kuznets","Low income",3.1684661142746
"Upper",2020,2020,2040,"Kuznets","Low income",3.31319527521761
"Upper",2020,2020,2041,"Kuznets","Low income",3.46502375351016
"Upper",2020,2020,2042,"Kuznets","Low income",3.62430194318482
"Upper",2020,2020,2043,"Kuznets","Low income",3.79155071352213
"Upper",2020,2020,2044,"Kuznets","Low income",3.96692741001466
"Upper",2020,2020,2045,"Kuznets","Low income",4.15066797537332
"Upper",2020,2020,2046,"Kuznets","Low income",4.34320613063575
"Upper",2020,2020,2047,"Kuznets","Low income",4.54490983656998
"Upper",2020,2020,2048,"Kuznets","Low income",4.75606093466607
"Upper",2020,2020,2049,"Kuznets","Low income",4.9768635285922
"Upper",2020,2020,2050,"Kuznets","Low income",5.2077963965357
"Upper",2020,2020,2051,"Kuznets","Low income",5.44922417705409
"Upper",2020,2020,2052,"Kuznets","Low income",5.70123733215918
"Upper",2020,2020,2053,"Kuznets","Low income",5.96391257066827
"Upper",2020,2020,2054,"Kuznets","Low income",6.23765033252936
"Upper",2020,2020,2055,"Kuznets","Low income",6.52278701244323
"Upper",2020,2020,2056,"Kuznets","Low income",6.81962251110766
"Upper",2020,2020,2057,"Kuznets","Low income",7.1283495020576
"Upper",2020,2020,2058,"Kuznets","Low income",7.44904692697885
"Upper",2020,2020,2059,"Kuznets","Low income",7.78168498787772
"Upper",2020,2020,2060,"Kuznets","Low income",8.12632761412962
"Upper",2020,2020,2061,"Kuznets","Low income",8.48308604890162
"Upper",2020,2020,2062,"Kuznets","Low income",8.8523629619504
"Upper",2020,2020,2063,"Kuznets","Low income",9.23380167712682
"Upper",2020,2020,2064,"Kuznets","Low income",9.62731076532407
"Upper",2020,2020,2065,"Kuznets","Low income",10.0330098741997
"Upper",2020,2020,2066,"Kuznets","Low income",10.4510408329762
"Upper",2020,2020,2067,"Kuznets","Low income",10.8813159028221
"Upper",2020,2020,2068,"Kuznets","Low income",11.3237171678843
"Upper",2020,2020,2069,"Kuznets","Low income",11.7780923025516
"Upper",2020,2020,2070,"Kuznets","Low income",12.2441366956734
"Upper",2020,2020,2071,"Kuznets","Low income",12.7216250635015
"Upper",2020,2020,2072,"Kuznets","Low income",13.2094920557931
"Upper",2020,2020,2073,"Kuznets","Low income",13.70868400655
"Upper",2020,2020,2074,"Kuznets","Low income",14.2187535957359
"Upper",2020,2020,2075,"Kuznets","Low income",14.7385871368458
"Upper",2020,2020,2076,"Kuznets","Low income",15.2688060802047
"Upper",2020,2020,2077,"Kuznets","Low income",15.8082619360385
"Upper",2020,2020,2078,"Kuznets","Low income",16.3569823455892
"Upper",2020,2020,2079,"Kuznets","Low income",16.9149375388873
"Upper",2020,2020,2080,"Kuznets","Low income",17.4808922441577
"Upper",2020,2020,2081,"Kuznets","Low income",18.0541269897467
"Upper",2020,2020,2082,"Kuznets","Low income",18.634078079026
"Upper",2020,2020,2083,"Kuznets","Low income",19.2201973212115
"Upper",2020,2020,2084,"Kuznets","Low income",19.8123193169694
"Upper",2020,2020,2085,"Kuznets","Low income",20.4099771029425
"Upper",2020,2020,2086,"Kuznets","Low income",21.012663621382
"Upper",2020,2020,2087,"Kuznets","Low income",21.6205001812063
"Upper",2020,2020,2088,"Kuznets","Low income",22.2314325985981
"Upper",2020,2020,2089,"Kuznets","Low income",22.8461564354168
"Upper",2020,2020,2090,"Kuznets","Low income",23.4636299318013
"Upper",2020,2020,2091,"Kuznets","Low income",24.0838846777153
"Upper",2020,2020,2092,"Kuznets","Low income",24.7055187218382
"Upper",2020,2020,2093,"Kuznets","Low income",25.3284350631592
"Upper",2020,2020,2094,"Kuznets","Low income",25.952181603194
"Upper",2020,2020,2095,"Kuznets","Low income",26.5770238835309
"Upper",2020,2020,2096,"Kuznets","Low income",27.2031756058911
"Upper",2020,2020,2097,"Kuznets","Low income",27.8301642796904
"Upper",2020,2020,2098,"Kuznets","Low income",28.4580327303957
"Upper",2020,2020,2099,"Kuznets","Low income",29.0868646875097
"Upper",2020,2020,2100,"Kuznets","Low income",29.7155801625404
"Upper",2020,2020,2020,"Kuznets","Lower-middle income",5.92952811704086
"Upper",2020,2020,2021,"Kuznets","Lower-middle income",6.20179336686495
"Upper",2020,2020,2022,"Kuznets","Lower-middle income",6.4853946730821
"Upper",2020,2020,2023,"Kuznets","Lower-middle income",6.78066562135296
"Upper",2020,2020,2024,"Kuznets","Lower-middle income",7.08779880405952
"Upper",2020,2020,2025,"Kuznets","Lower-middle income",7.40691433226191
"Upper",2020,2020,2026,"Kuznets","Lower-middle income",7.73795866652205
"Upper",2020,2020,2027,"Kuznets","Lower-middle income",8.0809990516862
"Upper",2020,2020,2028,"Kuznets","Lower-middle income",8.43612035508989
"Upper",2020,2020,2029,"Kuznets","Lower-middle income",8.803736479052
"Upper",2020,2020,2030,"Kuznets","Lower-middle income",9.18355834460302
"Upper",2020,2020,2031,"Kuznets","Lower-middle income",9.57546933235799
"Upper",2020,2020,2032,"Kuznets","Lower-middle income",9.97950316453134
"Upper",2020,2020,2033,"Kuznets","Lower-middle income",10.395907198912
"Upper",2020,2020,2034,"Kuznets","Lower-middle income",10.824536207057
"Upper",2020,2020,2035,"Kuznets","Lower-middle income",11.265300292772
"Upper",2020,2020,2036,"Kuznets","Lower-middle income",11.7181186779071
"Upper",2020,2020,2037,"Kuznets","Lower-middle income",12.1825773723704
"Upper",2020,2020,2038,"Kuznets","Lower-middle income",12.6586071569502
"Upper",2020,2020,2039,"Kuznets","Lower-middle income",13.145003459769
"Upper",2020,2020,2040,"Kuznets","Lower-middle income",13.6426484632477
"Upper",2020,2020,2041,"Kuznets","Lower-middle income",14.1513681339252
"Upper",2020,2020,2042,"Kuznets","Lower-middle income",14.6698592732076
"Upper",2020,2020,2043,"Kuznets","Lower-middle income",15.1986691412958
"Upper",2020,2020,2044,"Kuznets","Lower-middle income",15.7369341771833
"Upper",2020,2020,2045,"Kuznets","Lower-middle income",16.2843709442512
"Upper",2020,2020,2046,"Kuznets","Lower-middle income",16.8411248004425
"Upper",2020,2020,2047,"Kuznets","Lower-middle income",17.4060158292258
"Upper",2020,2020,2048,"Kuznets","Lower-middle income",17.9782978324397
"Upper",2020,2020,2049,"Kuznets","Lower-middle income",18.5573503926196
"Upper",2020,2020,2050,"Kuznets","Lower-middle income",19.142631874406
"Upper",2020,2020,2051,"Kuznets","Lower-middle income",19.7339360240426
"Upper",2020,2020,2052,"Kuznets","Lower-middle income",20.330882651808
"Upper",2020,2020,2053,"Kuznets","Lower-middle income",20.9327076313871
"Upper",2020,2020,2054,"Kuznets","Lower-middle income",21.5400789435448
"Upper",2020,2020,2055,"Kuznets","Lower-middle income",22.1504603696892
"Upper",2020,2020,2056,"Kuznets","Lower-middle income",22.7646924817342
"Upper",2020,2020,2057,"Kuznets","Lower-middle income",23.381788616615
"Upper",2020,2020,2058,"Kuznets","Lower-middle income",24.0016416068162
"Upper",2020,2020,2059,"Kuznets","Lower-middle income",24.6231585327555
"Upper",2020,2020,2060,"Kuznets","Lower-middle income",25.2458582939774
"Upper",2020,2020,2061,"Kuznets","Lower-middle income",25.8694918088637
"Upper",2020,2020,2062,"Kuznets","Lower-middle income",26.4940854683718
"Upper",2020,2020,2063,"Kuznets","Lower-middle income",27.1200266692498
"Upper",2020,2020,2064,"Kuznets","Lower-middle income",27.7468844636536
"Upper",2020,2020,2065,"Kuznets","Lower-middle income",28.3745505569851
"Upper",2020,2020,2066,"Kuznets","Lower-middle income",29.0032946347681
"Upper",2020,2020,2067,"Kuznets","Lower-middle income",29.6320383432246
"Upper",2020,2020,2068,"Kuznets","Lower-middle income",30.2601416004285
"Upper",2020,2020,2069,"Kuznets","Lower-middle income",30.8866706768646
"Upper",2020,2020,2070,"Kuznets","Lower-middle income",31.511008353093
"Upper",2020,2020,2071,"Kuznets","Lower-middle income",32.1329055977744
"Upper",2020,2020,2072,"Kuznets","Lower-middle income",32.752275215198
"Upper",2020,2020,2073,"Kuznets","Lower-middle income",33.3688621582854
"Upper",2020,2020,2074,"Kuznets","Lower-middle income",33.9820874977687
"Upper",2020,2020,2075,"Kuznets","Lower-middle income",34.5911685922671
"Upper",2020,2020,2076,"Kuznets","Lower-middle income",35.1953196855797
"Upper",2020,2020,2077,"Kuznets","Lower-middle income",35.7952015097528
"Upper",2020,2020,2078,"Kuznets","Lower-middle income",36.3901100871291
"Upper",2020,2020,2079,"Kuznets","Lower-middle income",36.979302942674
"Upper",2020,2020,2080,"Kuznets","Lower-middle income",37.5631102234559
"Upper",2020,2020,2081,"Kuznets","Lower-middle income",38.1421928623886
"Upper",2020,2020,2082,"Kuznets","Lower-middle income",38.7166895797716
"Upper",2020,2020,2083,"Kuznets","Lower-middle income",39.2846661832858
"Upper",2020,2020,2084,"Kuznets","Lower-middle income",39.8429952969516
"Upper",2020,2020,2085,"Kuznets","Lower-middle income",40.3889547222758
"Upper",2020,2020,2086,"Kuznets","Lower-middle income",40.9199784706912
"Upper",2020,2020,2087,"Kuznets","Lower-middle income",41.4337153931055
"Upper",2020,2020,2088,"Kuznets","Lower-middle income",41.928080122761
"Upper",2020,2020,2089,"Kuznets","Lower-middle income",42.401293766059
"Upper",2020,2020,2090,"Kuznets","Lower-middle income",42.8519125250726
"Upper",2020,2020,2091,"Kuznets","Lower-middle income",43.2788433263914
"Upper",2020,2020,2092,"Kuznets","Lower-middle income",43.6813464584118
"Upper",2020,2020,2093,"Kuznets","Lower-middle income",44.0590260791836
"Upper",2020,2020,2094,"Kuznets","Lower-middle income",44.4118101632996
"Upper",2020,2020,2095,"Kuznets","Lower-middle income",44.7399219523815
"Upper",2020,2020,2096,"Kuznets","Lower-middle income",45.0438452370238
"Upper",2020,2020,2097,"Kuznets","Lower-middle income",45.3242858383576
"Upper",2020,2020,2098,"Kuznets","Lower-middle income",45.5821315093913
"Upper",2020,2020,2099,"Kuznets","Lower-middle income",45.8184121897335
"Upper",2020,2020,2100,"Kuznets","Lower-middle income",46.0342621768709
"Upper",2020,2020,2020,"Kuznets","Upper-middle income",12.7079561049658
"Upper",2020,2020,2021,"Kuznets","Upper-middle income",13.1904465116605
"Upper",2020,2020,2022,"Kuznets","Upper-middle income",13.6840952882249
"Upper",2020,2020,2023,"Kuznets","Upper-middle income",14.1885966388263
"Upper",2020,2020,2024,"Kuznets","Upper-middle income",14.7027591264822
"Upper",2020,2020,2025,"Kuznets","Upper-middle income",15.2271834705737
"Upper",2020,2020,2026,"Kuznets","Upper-middle income",15.7608794644193
"Upper",2020,2020,2027,"Kuznets","Upper-middle income",16.3036912598175
"Upper",2020,2020,2028,"Kuznets","Upper-middle income",16.855723235277
"Upper",2020,2020,2029,"Kuznets","Upper-middle income",17.4157867063526
"Upper",2020,2020,2030,"Kuznets","Upper-middle income",17.9831627603722
"Upper",2020,2020,2031,"Kuznets","Upper-middle income",18.5572484873427
"Upper",2020,2020,2032,"Kuznets","Upper-middle income",19.1375095584558
"Upper",2020,2020,2033,"Kuznets","Upper-middle income",19.7237435891148
"Upper",2020,2020,2034,"Kuznets","Upper-middle income",20.3155853026101
"Upper",2020,2020,2035,"Kuznets","Upper-middle income",20.9122363522104
"Upper",2020,2020,2036,"Kuznets","Upper-middle income",21.5144776660829
"Upper",2020,2020,2037,"Kuznets","Upper-middle income",22.119683467277
"Upper",2020,2020,2038,"Kuznets","Upper-middle income",22.7287482335275
"Upper",2020,2020,2039,"Kuznets","Upper-middle income",23.3406680203262
"Upper",2020,2020,2040,"Kuznets","Upper-middle income",23.9553315025931
"Upper",2020,2020,2041,"Kuznets","Upper-middle income",24.5718245404278
"Upper",2020,2020,2042,"Kuznets","Upper-middle income",25.1893871276941
"Upper",2020,2020,2043,"Kuznets","Upper-middle income",25.8080071497345
"Upper",2020,2020,2044,"Kuznets","Upper-middle income",26.4274473044746
"Upper",2020,2020,2045,"Kuznets","Upper-middle income",27.0482361500436
"Upper",2020,2020,2046,"Kuznets","Upper-middle income",27.6700286954967
"Upper",2020,2020,2047,"Kuznets","Upper-middle income",28.292569572388
"Upper",2020,2020,2048,"Kuznets","Upper-middle income",28.916221300567
"Upper",2020,2020,2049,"Kuznets","Upper-middle income",29.5399991724656
"Upper",2020,2020,2050,"Kuznets","Upper-middle income",30.1632575462497
"Upper",2020,2020,2051,"Kuznets","Upper-middle income",30.7851728789365
"Upper",2020,2020,2052,"Kuznets","Upper-middle income",31.4048131244334
"Upper",2020,2020,2053,"Kuznets","Upper-middle income",32.0221825357084
"Upper",2020,2020,2054,"Kuznets","Upper-middle income",32.6370247967032
"Upper",2020,2020,2055,"Kuznets","Upper-middle income",33.2492015230412
"Upper",2020,2020,2056,"Kuznets","Upper-middle income",33.8581004255351
"Upper",2020,2020,2057,"Kuznets","Upper-middle income",34.4631797908769
"Upper",2020,2020,2058,"Kuznets","Upper-middle income",35.0633464378073
"Upper",2020,2020,2059,"Kuznets","Upper-middle income",35.6592166154537
"Upper",2020,2020,2060,"Kuznets","Upper-middle income",36.2502672762451
"Upper",2020,2020,2061,"Kuznets","Upper-middle income",36.8359226981619
"Upper",2020,2020,2062,"Kuznets","Upper-middle income",37.4159967323611
"Upper",2020,2020,2063,"Kuznets","Upper-middle income",37.9913049565955
"Upper",2020,2020,2064,"Kuznets","Upper-middle income",38.5620224261142
"Upper",2020,2020,2065,"Kuznets","Upper-middle income",39.1271637095467
"Upper",2020,2020,2066,"Kuznets","Upper-middle income",39.6835140571861
"Upper",2020,2020,2067,"Kuznets","Upper-middle income",40.2283687791221
"Upper",2020,2020,2068,"Kuznets","Upper-middle income",40.7591598981356
"Upper",2020,2020,2069,"Kuznets","Upper-middle income",41.2735146909563
"Upper",2020,2020,2070,"Kuznets","Upper-middle income",41.7693075393177
"Upper",2020,2020,2071,"Kuznets","Upper-middle income",42.2447024678007
"Upper",2020,2020,2072,"Kuznets","Upper-middle income",42.6981844035559
"Upper",2020,2020,2073,"Kuznets","Upper-middle income",43.1285780191904
"Upper",2020,2020,2074,"Kuznets","Upper-middle income",43.5350539097537
"Upper",2020,2020,2075,"Kuznets","Upper-middle income",43.917122707048
"Upper",2020,2020,2076,"Kuznets","Upper-middle income",44.2746184614048
"Upper",2020,2020,2077,"Kuznets","Upper-middle income",44.6076731599188
"Upper",2020,2020,2078,"Kuznets","Upper-middle income",44.9166845699309
"Upper",2020,2020,2079,"Kuznets","Upper-middle income",45.202279697918
"Upper",2020,2020,2080,"Kuznets","Upper-middle income",45.4652760635333
"Upper",2020,2020,2081,"Kuznets","Upper-middle income",45.7066427501915
"Upper",2020,2020,2082,"Kuznets","Upper-middle income",45.9274628587143
"Upper",2020,2020,2083,"Kuznets","Upper-middle income",46.1288986094972
"Upper",2020,2020,2084,"Kuznets","Upper-middle income",46.3121599546125
"Upper",2020,2020,2085,"Kuznets","Upper-middle income",46.4784772067547
"Upper",2020,2020,2086,"Kuznets","Upper-middle income",46.6290778879529
"Upper",2020,2020,2087,"Kuznets","Upper-middle income",46.7651677578952
"Upper",2020,2020,2088,"Kuznets","Upper-middle income",46.8879158013498
"Upper",2020,2020,2089,"Kuznets","Upper-middle income",46.9984428322428
"Upper",2020,2020,2090,"Kuznets","Upper-middle income",47.097813300483
"Upper",2020,2020,2091,"Kuznets","Upper-middle income",47.1870298569275
"Upper",2020,2020,2092,"Kuznets","Upper-middle income",47.2670302320664
"Upper",2020,2020,2093,"Kuznets","Upper-middle income",47.3386860059601
"Upper",2020,2020,2094,"Kuznets","Upper-middle income",47.4028028828974
"Upper",2020,2020,2095,"Kuznets","Upper-middle income",47.4601221278958
"Upper",2020,2020,2096,"Kuznets","Upper-middle income",47.5113228687874
"Upper",2020,2020,2097,"Kuznets","Upper-middle income",47.5570250138463
"Upper",2020,2020,2098,"Kuznets","Upper-middle income",47.5977925784544
"Upper",2020,2020,2099,"Kuznets","Upper-middle income",47.6341372538451
"Upper",2020,2020,2100,"Kuznets","Upper-middle income",47.6665220858233
"Upper",2020,2020,2020,"Kuznets_Asymptoting","High income",37.4361559504915
"Upper",2020,2020,2021,"Kuznets_Asymptoting","High income",37.4782897362506
"Upper",2020,2020,2022,"Kuznets_Asymptoting","High income",37.5204267461791
"Upper",2020,2020,2023,"Kuznets_Asymptoting","High income",37.5625680243017
"Upper",2020,2020,2024,"Kuznets_Asymptoting","High income",37.6047147985269
"Upper",2020,2020,2025,"Kuznets_Asymptoting","High income",37.646868230362
"Upper",2020,2020,2026,"Kuznets_Asymptoting","High income",37.6890294149334
"Upper",2020,2020,2027,"Kuznets_Asymptoting","High income",37.7311993809843
"Upper",2020,2020,2028,"Kuznets_Asymptoting","High income",37.7733790908304
"Upper",2020,2020,2029,"Kuznets_Asymptoting","High income",37.8155694402769
"Upper",2020,2020,2030,"Kuznets_Asymptoting","High income",37.8577712584992
"Upper",2020,2020,2031,"Kuznets_Asymptoting","High income",37.8999853078898
"Upper",2020,2020,2032,"Kuznets_Asymptoting","High income",37.9422122838739
"Upper",2020,2020,2033,"Kuznets_Asymptoting","High income",37.9844528146967
"Upper",2020,2020,2034,"Kuznets_Asymptoting","High income",38.0267074611838
"Upper",2020,2020,2035,"Kuznets_Asymptoting","High income",38.0689767164786
"Upper",2020,2020,2036,"Kuznets_Asymptoting","High income",38.1112610057588
"Upper",2020,2020,2037,"Kuznets_Asymptoting","High income",38.1535606859339
"Upper",2020,2020,2038,"Kuznets_Asymptoting","High income",38.195876045761
"Upper",2020,2020,2039,"Kuznets_Asymptoting","High income",38.2382073109688
"Upper",2020,2020,2040,"Kuznets_Asymptoting","High income",38.2805546499656
"Upper",2020,2020,2041,"Kuznets_Asymptoting","High income",38.3229181741749
"Upper",2020,2020,2042,"Kuznets_Asymptoting","High income",38.3652979377452
"Upper",2020,2020,2043,"Kuznets_Asymptoting","High income",38.4076939372571
"Upper",2020,2020,2044,"Kuznets_Asymptoting","High income",38.4501061114292
"Upper",2020,2020,2045,"Kuznets_Asymptoting","High income",38.4925343408247
"Upper",2020,2020,2046,"Kuznets_Asymptoting","High income",38.5349784475616
"Upper",2020,2020,2047,"Kuznets_Asymptoting","High income",38.5774381950262
"Upper",2020,2020,2048,"Kuznets_Asymptoting","High income",38.6199131844357
"Upper",2020,2020,2049,"Kuznets_Asymptoting","High income",38.6623880264252
"Upper",2020,2020,2050,"Kuznets_Asymptoting","High income",38.7048518768447
"Upper",2020,2020,2051,"Kuznets_Asymptoting","High income",38.7473047537782
"Upper",2020,2020,2052,"Kuznets_Asymptoting","High income",38.7897466752589
"Upper",2020,2020,2053,"Kuznets_Asymptoting","High income",38.8321776592693
"Upper",2020,2020,2054,"Kuznets_Asymptoting","High income",38.8745977237417
"Upper",2020,2020,2055,"Kuznets_Asymptoting","High income",38.9170068865579
"Upper",2020,2020,2056,"Kuznets_Asymptoting","High income",38.9594051655492
"Upper",2020,2020,2057,"Kuznets_Asymptoting","High income",39.001792578497
"Upper",2020,2020,2058,"Kuznets_Asymptoting","High income",39.0441691431325
"Upper",2020,2020,2059,"Kuznets_Asymptoting","High income",39.0865348771368
"Upper",2020,2020,2060,"Kuznets_Asymptoting","High income",39.128889798141
"Upper",2020,2020,2061,"Kuznets_Asymptoting","High income",39.1712339237268
"Upper",2020,2020,2062,"Kuznets_Asymptoting","High income",39.2135672714256
"Upper",2020,2020,2063,"Kuznets_Asymptoting","High income",39.2558898587196
"Upper",2020,2020,2064,"Kuznets_Asymptoting","High income",39.2982017030412
"Upper",2020,2020,2065,"Kuznets_Asymptoting","High income",39.3405028217734
"Upper",2020,2020,2066,"Kuznets_Asymptoting","High income",39.3827932322499
"Upper",2020,2020,2067,"Kuznets_Asymptoting","High income",39.425072951755
"Upper",2020,2020,2068,"Kuznets_Asymptoting","High income",39.467341997524
"Upper",2020,2020,2069,"Kuznets_Asymptoting","High income",39.5096003867428
"Upper",2020,2020,2070,"Kuznets_Asymptoting","High income",39.5518481365486
"Upper",2020,2020,2071,"Kuznets_Asymptoting","High income",39.5940852640295
"Upper",2020,2020,2072,"Kuznets_Asymptoting","High income",39.6363117862248
"Upper",2020,2020,2073,"Kuznets_Asymptoting","High income",39.6785277201251
"Upper",2020,2020,2074,"Kuznets_Asymptoting","High income",39.7207330826724
"Upper",2020,2020,2075,"Kuznets_Asymptoting","High income",39.76292789076
"Upper",2020,2020,2076,"Kuznets_Asymptoting","High income",39.8051121612327
"Upper",2020,2020,2077,"Kuznets_Asymptoting","High income",39.8472859108871
"Upper",2020,2020,2078,"Kuznets_Asymptoting","High income",39.8894491564714
"Upper",2020,2020,2079,"Kuznets_Asymptoting","High income",39.9316019146855
"Upper",2020,2020,2080,"Kuznets_Asymptoting","High income",39.9737442021813
"Upper",2020,2020,2081,"Kuznets_Asymptoting","High income",40.0158760355626
"Upper",2020,2020,2082,"Kuznets_Asymptoting","High income",40.0579974313853
"Upper",2020,2020,2083,"Kuznets_Asymptoting","High income",40.1001084061574
"Upper",2020,2020,2084,"Kuznets_Asymptoting","High income",40.142208976339
"Upper",2020,2020,2085,"Kuznets_Asymptoting","High income",40.1842991583427
"Upper",2020,2020,2086,"Kuznets_Asymptoting","High income",40.2263789685335
"Upper",2020,2020,2087,"Kuznets_Asymptoting","High income",40.2684484232286
"Upper",2020,2020,2088,"Kuznets_Asymptoting","High income",40.310507538698
"Upper",2020,2020,2089,"Kuznets_Asymptoting","High income",40.3525563311644
"Upper",2020,2020,2090,"Kuznets_Asymptoting","High income",40.3945948168029
"Upper",2020,2020,2091,"Kuznets_Asymptoting","High income",40.4366230117418
"Upper",2020,2020,2092,"Kuznets_Asymptoting","High income",40.478640932062
"Upper",2020,2020,2093,"Kuznets_Asymptoting","High income",40.5206485937975
"Upper",2020,2020,2094,"Kuznets_Asymptoting","High income",40.5626460129355
"Upper",2020,2020,2095,"Kuznets_Asymptoting","High income",40.604633205416
"Upper",2020,2020,2096,"Kuznets_Asymptoting","High income",40.6466101871326
"Upper",2020,2020,2097,"Kuznets_Asymptoting","High income",40.6885769739319
"Upper",2020,2020,2098,"Kuznets_Asymptoting","High income",40.7305335816141
"Upper",2020,2020,2099,"Kuznets_Asymptoting","High income",40.7724800259328
"Upper",2020,2020,2100,"Kuznets_Asymptoting","High income",40.8144163225952
"Upper",2020,2020,2020,"Kuznets_Asymptoting","Low income",1.40614471932278
"Upper",2020,2020,2021,"Kuznets_Asymptoting","Low income",1.45895248365608
"Upper",2020,2020,2022,"Kuznets_Asymptoting","Low income",1.51289239130849
"Upper",2020,2020,2023,"Kuznets_Asymptoting","Low income",1.56786245974253
"Upper",2020,2020,2024,"Kuznets_Asymptoting","Low income",1.62390104037657
"Upper",2020,2020,2025,"Kuznets_Asymptoting","Low income",1.68090883854713
"Upper",2020,2020,2026,"Kuznets_Asymptoting","Low income",1.73885619089496
"Upper",2020,2020,2027,"Kuznets_Asymptoting","Low income",1.79765996215632
"Upper",2020,2020,2028,"Kuznets_Asymptoting","Low income",1.85726172802136
"Upper",2020,2020,2029,"Kuznets_Asymptoting","Low income",1.91761892064816
"Upper",2020,2020,2030,"Kuznets_Asymptoting","Low income",1.97869824682815
"Upper",2020,2020,2031,"Kuznets_Asymptoting","Low income",2.04044126922132
"Upper",2020,2020,2032,"Kuznets_Asymptoting","Low income",2.10278518488022
"Upper",2020,2020,2033,"Kuznets_Asymptoting","Low income",2.16568186969509
"Upper",2020,2020,2034,"Kuznets_Asymptoting","Low income",2.2291290577963
"Upper",2020,2020,2035,"Kuznets_Asymptoting","Low income",2.29311209390468
"Upper",2020,2020,2036,"Kuznets_Asymptoting","Low income",2.35750570620954
"Upper",2020,2020,2037,"Kuznets_Asymptoting","Low income",2.42232019115992
"Upper",2020,2020,2038,"Kuznets_Asymptoting","Low income",2.48752614390879
"Upper",2020,2020,2039,"Kuznets_Asymptoting","Low income",2.55312052979406
"Upper",2020,2020,2040,"Kuznets_Asymptoting","Low income",2.6190937049831
"Upper",2020,2020,2041,"Kuznets_Asymptoting","Low income",2.68535336097326
"Upper",2020,2020,2042,"Kuznets_Asymptoting","Low income",2.75187386119325
"Upper",2020,2020,2043,"Kuznets_Asymptoting","Low income",2.8186289843431
"Upper",2020,2020,2044,"Kuznets_Asymptoting","Low income",2.8856308397588
"Upper",2020,2020,2045,"Kuznets_Asymptoting","Low income",2.95289605444086
"Upper",2020,2020,2046,"Kuznets_Asymptoting","Low income",3.02040535985513
"Upper",2020,2020,2047,"Kuznets_Asymptoting","Low income",3.08811575293178
"Upper",2020,2020,2048,"Kuznets_Asymptoting","Low income",3.1559731013735
"Upper",2020,2020,2049,"Kuznets_Asymptoting","Low income",3.22398526330387
"Upper",2020,2020,2050,"Kuznets_Asymptoting","Low income",3.29215077223465
"Upper",2020,2020,2051,"Kuznets_Asymptoting","Low income",3.3604557516705
"Upper",2020,2020,2052,"Kuznets_Asymptoting","Low income",3.42890900686237
"Upper",2020,2020,2053,"Kuznets_Asymptoting","Low income",3.4975257819101
"Upper",2020,2020,2054,"Kuznets_Asymptoting","Low income",3.5662215582139
"Upper",2020,2020,2055,"Kuznets_Asymptoting","Low income",3.63503343725536
"Upper",2020,2020,2056,"Kuznets_Asymptoting","Low income",3.70390706010642
"Upper",2020,2020,2057,"Kuznets_Asymptoting","Low income",3.77289071224413
"Upper",2020,2020,2058,"Kuznets_Asymptoting","Low income",3.84199487304515
"Upper",2020,2020,2059,"Kuznets_Asymptoting","Low income",3.91115197017603
"Upper",2020,2020,2060,"Kuznets_Asymptoting","Low income",3.98035705530154
"Upper",2020,2020,2061,"Kuznets_Asymptoting","Low income",4.04959831687349
"Upper",2020,2020,2062,"Kuznets_Asymptoting","Low income",4.11883377078652
"Upper",2020,2020,2063,"Kuznets_Asymptoting","Low income",4.18808731908329
"Upper",2020,2020,2064,"Kuznets_Asymptoting","Low income",4.25736684301339
"Upper",2020,2020,2065,"Kuznets_Asymptoting","Low income",4.32666962110781
"Upper",2020,2020,2066,"Kuznets_Asymptoting","Low income",4.39599011942111
"Upper",2020,2020,2067,"Kuznets_Asymptoting","Low income",4.4653223188071
"Upper",2020,2020,2068,"Kuznets_Asymptoting","Low income",4.53464753321937
"Upper",2020,2020,2069,"Kuznets_Asymptoting","Low income",4.60397119661391
"Upper",2020,2020,2070,"Kuznets_Asymptoting","Low income",4.67331350877476
"Upper",2020,2020,2071,"Kuznets_Asymptoting","Low income",4.74266783946253
"Upper",2020,2020,2072,"Kuznets_Asymptoting","Low income",4.81201643997716
"Upper",2020,2020,2073,"Kuznets_Asymptoting","Low income",4.88136769407228
"Upper",2020,2020,2074,"Kuznets_Asymptoting","Low income",4.95072200646839
"Upper",2020,2020,2075,"Kuznets_Asymptoting","Low income",5.0200711860712
"Upper",2020,2020,2076,"Kuznets_Asymptoting","Low income",5.08940173642119
"Upper",2020,2020,2077,"Kuznets_Asymptoting","Low income",5.15868624227314
"Upper",2020,2020,2078,"Kuznets_Asymptoting","Low income",5.22792971145721
"Upper",2020,2020,2079,"Kuznets_Asymptoting","Low income",5.29713731588727
"Upper",2020,2020,2080,"Kuznets_Asymptoting","Low income",5.36631874848843
"Upper",2020,2020,2081,"Kuznets_Asymptoting","Low income",5.43546994348725
"Upper",2020,2020,2082,"Kuznets_Asymptoting","Low income",5.50459030745545
"Upper",2020,2020,2083,"Kuznets_Asymptoting","Low income",5.57368331140694
"Upper",2020,2020,2084,"Kuznets_Asymptoting","Low income",5.64274739526221
"Upper",2020,2020,2085,"Kuznets_Asymptoting","Low income",5.71177556908214
"Upper",2020,2020,2086,"Kuznets_Asymptoting","Low income",5.78077102230049
"Upper",2020,2020,2087,"Kuznets_Asymptoting","Low income",5.84975077272401
